1,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,120.00,120.00,120.00,440.00,60.00,120.00,140.00,500.00,100.00,120.00,120.00,120.00,120.00,400.00,40.00,120.00,100.00,120.00,120.00,120.00
2,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,40.00,140.00,120.00,140.00,120.00,60.00,40.00,80.00,40.00,20.00,140.00,40.00,120.00,480.00,400.00,120.00,120.00,420.00,40.00,400.00
3,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,40.00,920.00,120.00,500.00,40.00,120.00,100.00,40.00,120.00,480.00,40.00,120.00,120.00,60.00,120.00,120.00,120.00,120.00,120.00,420.00
4,0.06,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,100.00,120.00,80.00,120.00,120.00,460.00,120.00,60.00,120.00,120.00,100.00,120.00,120.00,120.00,20.00,20.00,120.00,120.00,140.00,120.00
5,0.10,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,120.00,120.00,100.00,120.00,20.00,120.00,520.00,480.00,20.00,120.00,80.00,40.00,120.00,120.00,120.00,440.00,120.00,120.00,120.00,380.00
6,0.11,10000000000.00,10000000000.00,2.94,2.98,3.74,10000000000.00,2.94,10000000000.00,21,21.0,84.00,63.00,546.00,420.00,483.00,42.00,483.00,189.00,21.00,21.00,399.00,126.00,546.00,105.00,504.00,126.00,126.00,126.00,210.00,126.00,126.00
7,0.09,10000000000.00,10000000000.00,2.94,2.98,3.74,10000000000.00,2.94,10000000000.00,21,21.0,126.00,84.00,126.00,42.00,42.00,126.00,420.00,42.00,126.00,126.00,126.00,126.00,42.00,126.00,42.00,231.00,441.00,21.00,441.00,126.00,525.00
8,0.08,10000000000.00,10000000000.00,2.94,2.98,3.74,10000000000.00,2.94,10000000000.00,21,21.0,126.00,147.00,126.00,126.00,126.00,21.00,504.00,126.00,525.00,504.00,126.00,126.00,126.00,147.00,126.00,63.00,63.00,126.00,126.00,126.00,126.00
9,0.12,10000000000.00,10000000000.00,2.94,2.98,3.74,10000000000.00,2.94,10000000000.00,21,21.0,126.00,84.00,126.00,126.00,126.00,147.00,525.00,105.00,42.00,126.00,21.00,126.00,126.00,42.00,1008.00,126.00,42.00,84.00,147.00,126.00,105.00
10,0.13,3.46,3.22,29.38,29.81,37.38,3.22,29.38,3.45,20,20.0,120.00,100.00,120.00,120.00,120.00,20.00,480.00,120.00,140.00,440.00,120.00,460.00,120.00,60.00,20.00,460.00,440.00,120.00,500.00,80.00
