1,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,60.00,500.00,60.00,120.00,120.00,120.00,100.00,120.00,120.00,80.00,500.00,40.00,400.00,500.00,120.00,480.00,380.00,120.00,40.00,60.00
2,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,20.00,120.00,100.00,120.00,120.00,80.00,20.00,500.00,20.00,480.00,40.00,120.00,500.00,120.00,120.00,120.00,60.00,120.00,40.00
3,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,20.00,120.00,120.00,80.00,120.00,120.00,520.00,120.00,120.00,120.00,40.00,120.00,120.00,120.00,120.00,80.00,500.00,120.00
4,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,80.00,120.00,120.00,120.00,120.00,120.00,40.00,40.00,120.00,120.00,120.00,120.00,400.00,120.00,120.00,120.00,500.00,120.00
5,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,20.00,40.00,480.00,20.00,140.00,120.00,740.00,120.00,120.00,140.00,120.00,120.00,120.00,120.00,320.00,120.00,100.00,500.00,120.00,40.00
6,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,20.00,640.00,480.00,120.00,140.00,80.00,100.00,120.00,120.00,120.00,500.00,480.00,20.00,120.00,60.00,120.00,120.00,120.00,120.00
7,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,120.00,20.00,20.00,100.00,120.00,120.00,60.00,280.00,120.00,120.00,140.00,120.00,20.00,40.00,120.00,120.00,120.00,440.00
8,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,500.00,80.00,120.00,120.00,120.00,120.00,60.00,440.00,120.00,120.00,120.00,120.00,360.00,100.00,120.00,120.00,40.00,120.00,120.00,20.00
9,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,20.00,120.00,100.00,120.00,120.00,60.00,120.00,80.00,120.00,120.00,120.00,380.00,120.00,120.00,80.00,120.00,120.00,140.00,380.00,80.00
10,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,120.00,120.00,120.00,120.00,480.00,120.00,120.00,400.00,120.00,500.00,120.00,120.00,100.00,120.00,40.00,120.00,120.00,120.00
11,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,20.00,500.00,540.00,120.00,20.00,120.00,120.00,100.00,120.00,120.00,120.00,480.00,100.00,500.00,100.00,120.00,20.00,20.00,120.00
12,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,80.00,120.00,120.00,20.00,120.00,120.00,120.00,60.00,120.00,520.00,120.00,400.00,420.00,120.00,120.00,440.00,120.00,20.00,120.00,20.00
13,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,20.00,120.00,120.00,120.00,60.00,140.00,120.00,20.00,120.00,80.00,120.00,40.00,40.00,120.00,120.00,340.00,120.00,120.00,80.00,120.00
14,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,740.00,100.00,20.00,120.00,20.00,920.00,120.00,140.00,120.00,20.00,120.00,480.00,120.00,120.00,120.00,80.00,80.00,120.00,120.00,120.00
15,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,500.00,20.00,120.00,120.00,120.00,60.00,120.00,20.00,120.00,500.00,120.00,20.00,120.00,120.00,120.00,120.00,500.00,120.00,200.00,120.00
