1,0.04,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,120.00,340.00,40.00,340.00,440.00,120.00,40.00,40.00,120.00,20.00,120.00,120.00,380.00,120.00,120.00,20.00,120.00,120.00,120.00,120.00
96,0.55,0.54,0.61,9.02,9.00,9.25,0.61,9.02,0.61,22,22.0,440.00,132.00,132.00,22.00,506.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,154.00,132.00,44.00,132.00,44.00,66.00,132.00,132.00,132.00
97,0.58,0.54,0.61,1.14,1.09,1.09,0.61,1.14,0.61,21,21.0,126.00,126.00,126.00,126.00,399.00,126.00,126.00,42.00,126.00,126.00,42.00,21.00,504.00,420.00,126.00,420.00,63.00,126.00,84.00,126.00,126.00
98,0.51,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,550.00,462.00,132.00,66.00,550.00,132.00,132.00,22.00,88.00,88.00,550.00,88.00,66.00,22.00,528.00,132.00,132.00,132.00,132.00,132.00,88.00,132.00
99,0.44,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,88.00,132.00,132.00,66.00,22.00,550.00,132.00,22.00,440.00,528.00,132.00,902.00,132.00,154.00,132.00,418.00,132.00,132.00,154.00,572.00,528.00,132.00
100,0.50,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,132.00,484.00,440.00,550.00,22.00,132.00,22.00,132.00,198.00,132.00,132.00,132.00,22.00,110.00,132.00,572.00,132.00,22.00,132.00,132.00,132.00,44.00
101,0.56,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,22.00,132.00,132.00,88.00,528.00,132.00,132.00,132.00,88.00,132.00,132.00,550.00,110.00,132.00,132.00,132.00,22.00,528.00,22.00,132.00,132.00,132.00
102,0.52,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,132.00,132.00,528.00,44.00,132.00,132.00,132.00,110.00,154.00,88.00,22.00,132.00,132.00,550.00,132.00,44.00,132.00,132.00,22.00,462.00,1408.00,22.00
103,0.52,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,22.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,88.00,352.00,132.00,132.00,22.00,528.00,132.00,814.00,132.00,132.00,528.00,132.00,132.00,132.00
104,0.56,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,132.00,132.00,22.00,132.00,132.00,66.00,66.00,132.00,132.00,66.00,132.00,132.00,550.00,132.00,132.00,132.00,132.00,110.00,132.00,44.00,132.00,132.00
105,0.48,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,22.00,528.00,22.00,132.00,132.00,506.00,132.00,132.00,528.00,132.00,484.00,66.00,132.00,132.00,66.00,44.00,132.00,132.00,44.00,132.00,132.00,132.00
106,0.50,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,88.00,22.00,550.00,154.00,132.00,132.00,484.00,22.00,22.00,132.00,462.00,506.00,132.00,132.00,132.00,528.00,22.00,66.00,132.00,132.00,132.00,528.00
107,0.59,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,132.00,572.00,132.00,132.00,528.00,44.00,132.00,110.00,132.00,132.00,132.00,132.00,132.00,440.00,110.00,132.00,22.00,44.00,132.00,132.00,132.00,132.00
108,0.50,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,528.00,132.00,374.00,132.00,550.00,22.00,132.00,132.00,132.00,440.00,66.00,132.00,132.00,132.00,132.00,110.00,22.00,132.00,132.00,132.00,44.00,550.00
109,0.54,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,132.00,110.00,132.00,550.00,22.00,132.00,22.00,110.00,132.00,132.00,308.00,132.00,132.00,132.00,132.00,132.00,66.00,44.00,132.00,110.00,132.00,132.00
110,0.42,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,132.00,22.00,132.00,506.00,528.00,22.00,132.00,132.00,132.00,132.00,132.00,44.00,132.00,22.00,220.00,132.00,132.00,22.00,374.00,132.00,462.00,132.00
111,0.46,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,220.00,132.00,132.00,132.00,44.00,132.00,110.00,484.00,132.00,176.00,132.00,88.00,132.00,88.00,132.00,132.00,88.00,528.00,352.00,132.00,132.00,132.00
112,0.57,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,506.00,132.00,132.00,462.00,132.00,132.00,132.00,550.00,132.00,132.00,154.00,132.00,506.00,132.00,66.00,132.00,132.00,440.00,44.00,44.00,132.00,132.00
113,0.59,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,132.00,550.00,44.00,132.00,22.00,22.00,132.00,132.00,132.00,66.00,22.00,88.00,66.00,132.00,110.00,132.00,132.00,528.00,44.00,506.00,132.00,132.00
114,0.55,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,66.00,132.00,22.00,132.00,110.00,132.00,132.00,110.00,528.00,550.00,132.00,132.00,132.00,22.00,22.00,440.00,132.00,528.00,132.00,550.00,44.00,418.00
115,0.55,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,462.00,132.00,132.00,88.00,132.00,132.00,572.00,132.00,44.00,88.00,132.00,154.00,132.00,110.00,132.00,132.00,132.00,22.00,22.00,22.00,132.00,22.00
116,0.56,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,132.00,132.00,22.00,44.00,110.00,154.00,132.00,132.00,132.00,132.00,132.00,132.00,572.00,484.00,66.00,132.00,44.00,132.00,132.00,132.00,440.00,88.00
117,0.57,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,132.00,132.00,132.00,132.00,374.00,132.00,66.00,132.00,418.00,44.00,132.00,132.00,132.00,44.00,110.00,22.00,484.00,132.00,110.00,132.00,22.00,132.00
118,0.64,0.54,0.61,0.11,0.11,0.11,0.61,0.11,0.61,22,22.0,132.00,506.00,110.00,440.00,198.00,132.00,132.00,154.00,132.00,110.00,132.00,440.00,22.00,66.00,462.00,132.00,132.00,132.00,132.00,66.00,132.00,132.00
119,0.61,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,23.00,138.00,575.00,138.00,23.00,138.00,23.00,138.00,115.00,115.00,138.00,460.00,138.00,138.00,138.00,138.00,138.00,138.00,46.00,138.00,253.00,92.00,552.00
120,0.52,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,46.00,46.00,138.00,138.00,138.00,322.00,115.00,138.00,138.00,46.00,138.00,483.00,138.00,138.00,161.00,138.00,115.00,460.00,575.00,138.00,92.00,23.00,138.00
121,0.59,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,506.00,23.00,138.00,138.00,138.00,115.00,23.00,46.00,138.00,138.00,138.00,276.00,138.00,92.00,138.00,138.00,138.00,46.00,138.00,115.00,138.00,138.00,138.00
122,0.52,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,92.00,46.00,138.00,138.00,138.00,138.00,138.00,483.00,23.00,69.00,391.00,69.00,23.00,138.00,23.00,46.00,138.00,138.00,23.00,460.00,23.00,138.00,138.00
123,0.60,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,598.00,46.00,138.00,138.00,138.00,138.00,552.00,138.00,69.00,138.00,115.00,115.00,23.00,69.00,115.00,138.00,138.00,138.00,138.00,69.00,460.00,138.00,23.00
124,0.62,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,23.00,138.00,575.00,138.00,138.00,322.00,138.00,92.00,138.00,46.00,138.00,46.00,46.00,529.00,460.00,92.00,138.00,46.00,138.00,92.00,138.00,138.00,138.00
125,0.60,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,506.00,138.00,138.00,529.00,92.00,138.00,138.00,69.00,92.00,138.00,598.00,138.00,138.00,138.00,138.00,138.00,161.00,138.00,23.00,138.00,138.00,575.00,46.00
126,0.53,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,138.00,552.00,138.00,506.00,138.00,138.00,161.00,46.00,115.00,138.00,138.00,138.00,138.00,138.00,138.00,506.00,138.00,138.00,552.00,138.00,138.00,138.00,138.00
127,0.53,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,575.00,138.00,138.00,138.00,161.00,138.00,552.00,46.00,322.00,138.00,138.00,92.00,138.00,46.00,138.00,23.00,276.00,138.00,138.00,23.00,598.00,138.00,483.00
128,0.58,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,138.00,138.00,138.00,138.00,483.00,322.00,230.00,23.00,138.00,138.00,138.00,138.00,138.00,92.00,161.00,138.00,138.00,138.00,23.00,92.00,552.00,552.00,575.00
129,0.56,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,575.00,138.00,138.00,138.00,46.00,506.00,437.00,437.00,138.00,23.00,138.00,138.00,46.00,552.00,138.00,552.00,138.00,138.00,1472.00,46.00,138.00,138.00,161.00
130,0.60,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,138.00,138.00,506.00,138.00,138.00,138.00,138.00,138.00,23.00,437.00,575.00,138.00,138.00,138.00,460.00,138.00,138.00,23.00,138.00,138.00,69.00,92.00,138.00
131,0.55,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,690.00,161.00,138.00,23.00,138.00,46.00,460.00,506.00,506.00,138.00,138.00,138.00,138.00,138.00,46.00,138.00,69.00,138.00,368.00,138.00,23.00,437.00,46.00
132,0.60,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,138.00,138.00,782.00,138.00,138.00,138.00,598.00,138.00,322.00,23.00,138.00,23.00,575.00,46.00,138.00,23.00,138.00,23.00,138.00,138.00,138.00,460.00,115.00
133,0.57,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,138.00,529.00,138.00,138.00,138.00,138.00,138.00,115.00,138.00,46.00,138.00,138.00,138.00,552.00,138.00,138.00,138.00,138.00,138.00,138.00,23.00,115.00,138.00
134,0.59,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,598.00,506.00,138.00,138.00,138.00,138.00,23.00,138.00,138.00,138.00,138.00,138.00,138.00,138.00,506.00,138.00,138.00,23.00,138.00,115.00,138.00,506.00,529.00
135,0.60,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,138.00,46.00,138.00,23.00,92.00,115.00,138.00,138.00,23.00,138.00,115.00,506.00,92.00,23.00,138.00,161.00,575.00,138.00,138.00,69.00,23.00,138.00,138.00
136,0.55,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,138.00,506.00,46.00,23.00,138.00,437.00,138.00,621.00,46.00,138.00,23.00,138.00,506.00,92.00,92.00,138.00,1150.00,115.00,69.00,69.00,138.00,161.00,115.00
137,0.52,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,161.00,138.00,460.00,552.00,138.00,460.00,138.00,391.00,138.00,483.00,46.00,161.00,138.00,529.00,138.00,138.00,92.00,138.00,115.00,138.00,575.00,506.00,506.00
138,0.63,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,138.00,23.00,138.00,138.00,69.00,483.00,138.00,46.00,552.00,138.00,69.00,138.00,138.00,92.00,161.00,138.00,92.00,115.00,138.00,138.00,115.00,46.00,460.00
139,0.59,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,138.00,598.00,138.00,138.00,115.00,23.00,460.00,92.00,460.00,138.00,92.00,92.00,552.00,138.00,437.00,138.00,138.00,138.00,23.00,161.00,46.00,161.00,138.00
140,0.59,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,552.00,138.00,598.00,161.00,23.00,138.00,322.00,529.00,138.00,138.00,138.00,138.00,138.00,138.00,552.00,138.00,138.00,138.00,138.00,483.00,138.00,46.00,23.00
141,0.60,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,483.00,23.00,552.00,138.00,138.00,138.00,138.00,598.00,138.00,552.00,138.00,138.00,138.00,46.00,138.00,138.00,138.00,575.00,138.00,69.00,138.00,138.00,23.00
142,0.62,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,138.00,138.00,69.00,138.00,138.00,138.00,138.00,161.00,138.00,138.00,23.00,460.00,483.00,138.00,115.00,23.00,23.00,552.00,138.00,161.00,92.00,138.00,138.00
143,0.61,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,138.00,552.00,598.00,138.00,138.00,598.00,138.00,138.00,138.00,23.00,69.00,138.00,23.00,138.00,46.00,138.00,46.00,138.00,23.00,575.00,138.00,138.00,138.00
144,0.64,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,138.00,115.00,138.00,138.00,161.00,138.00,138.00,138.00,713.00,138.00,138.00,138.00,69.00,138.00,138.00,506.00,575.00,138.00,138.00,138.00,138.00,138.00,138.00
145,0.58,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,598.00,138.00,138.00,138.00,138.00,138.00,69.00,138.00,598.00,483.00,138.00,138.00,138.00,138.00,598.00,69.00,138.00,138.00,138.00,161.00,115.00,138.00,46.00
146,0.67,4.92,4.45,1.11,1.11,1.15,4.45,1.11,4.36,23,23.0,138.00,23.00,46.00,138.00,138.00,529.00,138.00,23.00,138.00,46.00,138.00,138.00,23.00,92.00,161.00,138.00,92.00,115.00,138.00,92.00,92.00,138.00,138.00
147,0.69,2.04,1.96,11.14,11.07,11.46,1.96,11.14,2.09,22,22.0,132.00,132.00,88.00,66.00,132.00,22.00,132.00,132.00,110.00,110.00,110.00,572.00,22.00,132.00,550.00,154.00,132.00,110.00,132.00,132.00,132.00,132.00
148,0.61,2.04,1.96,1.41,1.42,1.44,1.96,1.41,2.09,23,23.0,368.00,138.00,138.00,69.00,92.00,138.00,46.00,575.00,92.00,138.00,138.00,138.00,138.00,115.00,368.00,138.00,138.00,506.00,23.00,115.00,575.00,138.00,23.00
149,0.61,2.04,1.96,1.41,1.42,1.44,1.96,1.41,2.09,23,23.0,138.00,713.00,46.00,138.00,138.00,138.00,138.00,138.00,138.00,92.00,138.00,138.00,138.00,138.00,575.00,23.00,506.00,575.00,23.00,598.00,138.00,138.00,138.00
150,0.63,2.04,1.96,1.41,1.42,1.44,1.96,1.41,2.09,23,23.0,230.00,414.00,138.00,138.00,138.00,138.00,23.00,138.00,46.00,138.00,138.00,138.00,460.00,115.00,138.00,138.00,575.00,138.00,138.00,138.00,138.00,138.00,138.00
151,0.67,2.04,1.96,1.41,1.42,1.44,1.96,1.41,2.09,23,23.0,138.00,138.00,138.00,138.00,138.00,138.00,138.00,460.00,138.00,138.00,138.00,138.00,391.00,138.00,138.00,138.00,506.00,552.00,483.00,138.00,115.00,138.00,115.00
152,0.65,2.04,1.96,1.41,1.42,1.44,1.96,1.41,2.09,23,23.0,46.00,46.00,138.00,161.00,138.00,552.00,138.00,138.00,460.00,437.00,483.00,138.00,138.00,138.00,138.00,575.00,138.00,230.00,138.00,138.00,138.00,46.00,483.00
153,0.65,2.04,1.96,1.41,1.42,1.44,1.96,1.41,2.09,23,23.0,138.00,138.00,138.00,138.00,138.00,23.00,575.00,138.00,138.00,138.00,138.00,138.00,138.00,161.00,138.00,92.00,138.00,138.00,23.00,138.00,69.00,437.00,161.00
154,0.66,2.04,1.96,1.41,1.42,1.44,1.96,1.41,2.09,23,23.0,23.00,138.00,138.00,138.00,23.00,46.00,23.00,138.00,115.00,138.00,138.00,92.00,161.00,138.00,138.00,138.00,23.00,138.00,23.00,598.00,138.00,460.00,598.00
155,0.65,2.04,1.96,1.41,1.42,1.44,1.96,1.41,2.09,23,23.0,138.00,138.00,529.00,23.00,23.00,46.00,92.00,92.00,138.00,138.00,552.00,138.00,23.00,138.00,345.00,23.00,69.00,138.00,138.00,138.00,138.00,138.00,138.00
156,0.62,2.04,1.96,1.41,1.42,1.44,1.96,1.41,2.09,23,23.0,138.00,92.00,598.00,161.00,138.00,138.00,552.00,138.00,138.00,138.00,138.00,138.00,138.00,138.00,138.00,138.00,460.00,138.00,851.00,138.00,138.00,138.00,161.00
157,0.60,2.04,1.96,1.41,1.42,1.44,1.96,1.41,2.09,23,23.0,138.00,115.00,138.00,46.00,138.00,138.00,138.00,138.00,460.00,138.00,506.00,138.00,138.00,92.00,161.00,138.00,138.00,23.00,138.00,115.00,138.00,23.00,138.00
158,0.58,2.04,1.96,1.41,1.42,1.44,1.96,1.41,2.09,23,23.0,414.00,138.00,138.00,552.00,138.00,23.00,46.00,138.00,138.00,138.00,138.00,414.00,506.00,138.00,138.00,23.00,23.00,138.00,115.00,138.00,138.00,138.00,138.00
159,0.62,2.04,1.96,1.41,1.42,1.44,1.96,1.41,2.09,23,23.0,138.00,506.00,138.00,23.00,23.00,575.00,138.00,115.00,483.00,138.00,115.00,138.00,138.00,23.00,23.00,506.00,552.00,115.00,414.00,138.00,23.00,138.00,138.00
160,0.68,2.04,1.96,1.41,1.42,1.44,1.96,1.41,2.09,23,23.0,92.00,138.00,23.00,138.00,138.00,115.00,23.00,138.00,138.00,598.00,138.00,23.00,23.00,552.00,138.00,138.00,138.00,138.00,138.00,138.00,23.00,138.00,69.00
161,0.70,2.04,1.96,1.41,1.42,1.44,1.96,1.41,2.09,23,23.0,138.00,92.00,138.00,138.00,138.00,161.00,138.00,552.00,138.00,92.00,46.00,138.00,23.00,322.00,161.00,138.00,552.00,69.00,69.00,138.00,138.00,138.00,23.00
162,0.72,1.11,1.20,14.08,14.24,14.35,1.20,14.08,1.20,22,22.0,22.00,132.00,132.00,132.00,132.00,132.00,418.00,110.00,22.00,110.00,110.00,132.00,110.00,66.00,198.00,132.00,132.00,132.00,462.00,66.00,132.00,132.00
163,0.64,1.11,1.20,1.02,1.02,1.03,1.20,1.02,1.20,21,21.0,42.00,126.00,420.00,126.00,126.00,525.00,126.00,21.00,105.00,126.00,126.00,126.00,105.00,126.00,21.00,966.00,21.00,546.00,126.00,294.00,126.00
164,0.65,1.11,1.20,1.02,1.02,1.03,1.20,1.02,1.20,21,21.0,126.00,483.00,126.00,126.00,126.00,63.00,126.00,126.00,21.00,126.00,378.00,126.00,126.00,126.00,105.00,420.00,126.00,42.00,126.00,546.00,126.00
165,0.69,1.11,1.20,1.02,1.02,1.03,1.20,1.02,1.20,21,21.0,126.00,147.00,42.00,420.00,126.00,126.00,126.00,21.00,42.00,126.00,105.00,504.00,21.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00
166,0.66,1.11,1.20,1.02,1.02,1.03,1.20,1.02,1.20,21,21.0,546.00,105.00,630.00,21.00,21.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,420.00,126.00,525.00,126.00,441.00,126.00,63.00,126.00,126.00
167,0.67,1.11,1.20,1.02,1.02,1.03,1.20,1.02,1.20,21,21.0,105.00,126.00,147.00,441.00,126.00,126.00,126.00,126.00,84.00,126.00,462.00,105.00,126.00,126.00,126.00,126.00,21.00,126.00,147.00,462.00,126.00
168,0.67,1.11,1.20,1.02,1.02,1.03,1.20,1.02,1.20,21,21.0,21.00,126.00,21.00,126.00,483.00,126.00,126.00,126.00,42.00,126.00,399.00,126.00,126.00,462.00,126.00,483.00,126.00,126.00,126.00,42.00,126.00
169,0.67,1.11,1.20,1.02,1.02,1.03,1.20,1.02,1.20,21,21.0,126.00,105.00,126.00,63.00,399.00,504.00,126.00,126.00,63.00,126.00,504.00,126.00,126.00,126.00,126.00,273.00,126.00,126.00,126.00,21.00,126.00
170,0.67,1.11,1.20,1.02,1.02,1.03,1.20,1.02,1.20,21,21.0,126.00,126.00,147.00,126.00,126.00,126.00,63.00,126.00,126.00,525.00,105.00,105.00,126.00,126.00,126.00,462.00,420.00,105.00,462.00,126.00,126.00
171,0.67,1.11,1.20,1.02,1.02,1.03,1.20,1.02,1.20,21,21.0,84.00,42.00,483.00,126.00,126.00,462.00,42.00,504.00,84.00,504.00,63.00,462.00,126.00,126.00,126.00,546.00,21.00,126.00,126.00,126.00,126.00
172,0.63,1.11,1.20,1.02,1.02,1.03,1.20,1.02,1.20,21,21.0,525.00,525.00,126.00,126.00,126.00,126.00,21.00,126.00,105.00,42.00,42.00,126.00,483.00,126.00,546.00,126.00,126.00,21.00,105.00,504.00,1008.00
173,0.69,1.11,1.20,1.02,1.02,1.03,1.20,1.02,1.20,21,21.0,21.00,126.00,504.00,525.00,63.00,126.00,126.00,126.00,525.00,483.00,126.00,126.00,126.00,126.00,42.00,21.00,126.00,126.00,504.00,126.00,126.00
174,0.75,1.11,1.20,1.02,1.02,1.03,1.20,1.02,1.20,21,21.0,126.00,126.00,126.00,126.00,105.00,126.00,714.00,126.00,126.00,21.00,105.00,42.00,126.00,63.00,441.00,126.00,399.00,126.00,126.00,105.00,126.00
175,0.71,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,132.00,132.00,110.00,132.00,132.00,132.00,132.00,88.00,132.00,528.00,66.00,550.00,132.00,22.00,132.00,132.00,132.00,132.00,154.00,132.00,66.00,132.00
176,0.66,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,440.00,132.00,440.00,132.00,132.00,132.00,22.00,792.00,132.00,88.00,132.00,132.00,88.00,132.00,132.00,132.00,154.00,352.00,462.00,132.00,132.00,110.00
177,0.65,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,550.00,528.00,132.00,132.00,110.00,44.00,550.00,22.00,132.00,132.00,132.00,22.00,132.00,44.00,132.00,132.00,132.00,132.00,550.00,22.00,132.00,308.00
178,0.68,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,132.00,396.00,110.00,484.00,110.00,572.00,132.00,550.00,22.00,22.00,726.00,22.00,132.00,528.00,22.00,88.00,418.00,550.00,22.00,132.00,132.00,132.00
179,0.68,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,132.00,132.00,132.00,132.00,22.00,132.00,132.00,132.00,132.00,22.00,132.00,440.00,110.00,132.00,132.00,132.00,242.00,22.00,176.00,132.00,132.00,132.00
180,0.68,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,44.00,132.00,132.00,154.00,66.00,484.00,88.00,462.00,572.00,132.00,286.00,132.00,110.00,132.00,66.00,88.00,132.00,132.00,132.00,132.00,132.00,132.00
181,0.72,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,132.00,132.00,132.00,44.00,22.00,132.00,528.00,550.00,132.00,132.00,88.00,88.00,132.00,550.00,132.00,132.00,132.00,22.00,132.00,66.00,132.00,132.00
182,0.75,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,132.00,110.00,110.00,132.00,22.00,22.00,110.00,22.00,132.00,132.00,22.00,44.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,418.00,132.00,132.00
183,0.69,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,528.00,132.00,132.00,132.00,220.00,132.00,132.00,22.00,132.00,22.00,550.00,44.00,506.00,132.00,132.00,132.00,550.00,132.00,154.00,88.00,132.00,132.00
184,0.65,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,132.00,132.00,132.00,132.00,1100.00,154.00,22.00,154.00,132.00,132.00,132.00,132.00,66.00,132.00,484.00,132.00,132.00,88.00,132.00,88.00,22.00,132.00
185,0.56,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,396.00,110.00,1056.00,132.00,462.00,88.00,528.00,506.00,132.00,572.00,132.00,132.00,132.00,132.00,88.00,110.00,132.00,110.00,132.00,132.00,110.00,22.00
186,0.62,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,132.00,132.00,132.00,132.00,44.00,132.00,506.00,154.00,44.00,132.00,572.00,44.00,132.00,484.00,440.00,132.00,22.00,132.00,110.00,88.00,132.00,132.00
187,0.69,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,22.00,792.00,132.00,132.00,506.00,132.00,132.00,132.00,440.00,132.00,506.00,132.00,132.00,132.00,154.00,44.00,242.00,132.00,132.00,132.00,22.00,22.00
188,0.73,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,132.00,88.00,132.00,66.00,66.00,132.00,132.00,132.00,132.00,374.00,550.00,132.00,66.00,22.00,132.00,990.00,66.00,132.00,132.00,44.00,132.00,132.00
189,0.70,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,88.00,506.00,528.00,484.00,132.00,154.00,132.00,22.00,154.00,132.00,88.00,132.00,132.00,132.00,132.00,352.00,44.00,154.00,528.00,132.00,132.00,132.00
190,0.76,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,132.00,44.00,132.00,22.00,44.00,132.00,132.00,154.00,88.00,902.00,132.00,132.00,22.00,550.00,132.00,22.00,22.00,132.00,132.00,132.00,572.00,132.00
191,0.73,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,132.00,132.00,132.00,44.00,22.00,132.00,132.00,682.00,528.00,154.00,132.00,418.00,418.00,550.00,132.00,132.00,308.00,66.00,132.00,132.00,132.00,132.00
192,0.72,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,66.00,132.00,132.00,132.00,66.00,132.00,132.00,132.00,132.00,484.00,44.00,88.00,110.00,132.00,484.00,132.00,132.00,440.00,132.00,22.00,132.00,440.00
193,0.68,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,132.00,44.00,550.00,22.00,132.00,132.00,440.00,132.00,484.00,22.00,110.00,132.00,132.00,132.00,22.00,484.00,132.00,132.00,154.00,132.00,132.00,132.00
194,0.71,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,22.00,132.00,132.00,132.00,132.00,132.00,132.00,22.00,44.00,132.00,22.00,44.00,418.00,132.00,132.00,440.00,132.00,22.00,132.00,132.00,132.00,132.00
195,0.75,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,132.00,44.00,110.00,484.00,154.00,110.00,132.00,110.00,66.00,132.00,132.00,22.00,22.00,132.00,132.00,132.00,22.00,88.00,132.00,44.00,528.00,132.00
196,0.73,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,22.00,110.00,352.00,132.00,462.00,132.00,132.00,462.00,242.00,22.00,44.00,440.00,132.00,154.00,132.00,132.00,132.00,154.00,396.00,132.00,44.00,132.00
197,0.68,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,132.00,66.00,22.00,154.00,132.00,44.00,550.00,132.00,22.00,132.00,132.00,550.00,440.00,132.00,132.00,484.00,418.00,132.00,22.00,132.00,572.00,132.00
198,0.71,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,88.00,132.00,44.00,132.00,44.00,132.00,66.00,242.00,132.00,462.00,154.00,132.00,132.00,22.00,66.00,132.00,44.00,132.00,132.00,132.00,132.00,132.00
199,0.73,11.12,12.02,0.33,0.31,0.36,12.02,0.33,12.02,22,22.0,154.00,132.00,22.00,132.00,550.00,132.00,110.00,132.00,132.00,132.00,44.00,110.00,132.00,132.00,132.00,110.00,132.00,154.00,528.00,110.00,132.00,110.00
