1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,100.00,120.00,60.00,120.00,120.00,120.00,480.00,120.00,460.00,80.00,120.00,120.00,120.00,120.00,480.00,500.00,20.00,120.00,80.00,120.00
2,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,900.00,60.00,120.00,80.00,120.00,120.00,500.00,120.00,100.00,20.00,120.00,60.00,120.00,460.00,80.00,120.00,400.00,20.00,20.00
3,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,520.00,20.00,480.00,120.00,120.00,120.00,120.00,120.00,60.00,120.00,120.00,480.00,20.00,120.00,120.00,20.00,120.00,120.00,120.00,360.00
4,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,140.00,400.00,120.00,120.00,20.00,120.00,120.00,120.00,120.00,120.00,20.00,420.00,20.00,120.00,120.00,120.00,40.00,120.00,120.00
5,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,80.00,40.00,120.00,380.00,580.00,120.00,120.00,60.00,120.00,120.00,680.00,120.00,80.00,400.00,120.00,60.00,120.00,120.00,120.00,120.00
6,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,20.00,120.00,100.00,60.00,480.00,120.00,20.00,120.00,120.00,220.00,60.00,120.00,380.00,120.00,500.00,120.00,120.00,120.00
7,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,80.00,120.00,60.00,120.00,120.00,60.00,120.00,120.00,120.00,20.00,100.00,400.00,60.00,100.00,20.00,400.00,120.00,120.00,20.00,120.00
8,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,140.00,480.00,100.00,60.00,60.00,20.00,120.00,40.00,120.00,120.00
9,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,40.00,40.00,120.00,80.00,480.00,460.00,80.00,120.00,140.00,120.00,20.00,320.00,460.00,500.00,120.00,40.00,120.00,60.00,120.00,80.00
10,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,120.00,60.00,120.00,120.00,120.00,120.00,320.00,120.00,60.00,40.00,80.00,100.00,120.00,120.00,120.00,120.00,500.00,40.00
11,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,320.00,120.00,40.00,120.00,120.00,120.00,120.00,500.00,440.00,120.00,120.00,120.00,60.00,120.00,60.00,120.00,180.00,100.00,480.00,120.00
12,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,500.00,120.00,100.00,120.00,20.00,60.00,120.00,400.00,100.00,120.00,120.00,120.00,120.00,120.00,360.00,440.00,400.00,120.00,120.00,120.00
13,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,520.00,100.00,120.00,120.00,480.00,20.00,120.00,20.00,400.00,120.00,120.00,120.00,120.00,60.00,120.00,120.00,120.00,120.00,400.00,120.00
14,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,20.00,40.00,120.00,120.00,120.00,380.00,540.00,140.00,140.00,120.00,40.00,120.00,100.00,120.00,440.00,120.00,20.00,20.00
15,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,20.00,80.00,500.00,520.00,120.00,480.00,20.00,120.00,140.00,120.00,120.00,440.00,120.00,20.00,100.00,20.00,120.00,100.00,120.00
16,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,480.00,140.00,120.00,120.00,140.00,40.00,440.00,120.00,20.00,40.00,120.00,220.00,400.00,120.00,100.00,120.00,120.00,500.00
17,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,120.00,120.00,120.00,100.00,100.00,120.00,120.00,20.00,120.00,440.00,120.00,520.00,40.00,40.00,120.00,120.00,500.00,120.00
18,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,100.00,120.00,120.00,100.00,120.00,60.00,120.00,460.00,120.00,120.00,120.00,120.00,120.00,400.00,120.00,120.00,120.00,120.00,120.00,120.00
19,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,80.00,120.00,20.00,480.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,100.00,140.00,20.00,440.00,120.00,100.00,120.00,120.00
20,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,480.00,20.00,120.00,120.00,20.00,120.00,120.00,100.00,120.00,120.00,120.00,40.00,620.00,120.00,500.00,100.00,80.00,20.00,460.00,120.00
21,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,20.00,120.00,140.00,120.00,100.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,420.00,120.00,80.00,520.00
22,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,140.00,120.00,320.00,20.00,120.00,500.00,80.00,120.00,120.00,120.00,120.00,120.00,500.00,220.00,20.00,20.00,120.00,120.00,40.00
23,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,500.00,20.00,480.00,20.00,120.00,120.00,40.00,500.00,40.00,120.00,120.00,40.00,120.00,120.00,120.00,120.00,40.00,120.00
24,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,60.00,120.00,500.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,500.00,120.00,100.00,120.00,100.00,460.00,500.00,40.00,500.00
25,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,20.00,120.00,20.00,480.00,80.00,120.00,120.00,120.00,20.00,120.00,480.00,120.00,120.00,120.00,120.00,140.00,480.00,120.00,120.00
26,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,60.00,120.00,180.00,100.00,120.00,120.00,120.00,120.00,120.00,60.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,20.00,60.00
27,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,20.00,120.00,500.00,120.00,140.00,40.00,100.00,20.00,20.00,500.00,20.00,120.00,120.00,120.00,120.00,120.00,120.00,60.00,20.00,120.00
28,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,120.00,120.00,400.00,20.00,80.00,40.00,120.00,120.00,120.00,120.00,480.00,120.00,100.00,80.00,120.00,20.00,120.00,120.00
29,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,100.00,520.00,120.00,120.00,20.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,40.00,260.00,120.00,120.00,20.00,40.00,120.00
30,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,100.00,520.00,120.00,120.00,20.00,120.00,120.00,120.00,80.00,20.00,20.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,20.00
31,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,60.00,120.00,40.00,340.00,120.00,120.00,100.00,20.00,120.00,120.00,120.00,120.00,120.00,720.00,120.00,120.00,260.00,80.00,120.00,140.00
32,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,120.00,20.00,20.00,400.00,40.00,120.00,120.00,60.00,500.00,80.00,40.00,40.00,120.00,120.00,20.00,120.00,120.00,140.00
33,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,120.00,100.00,340.00,120.00,120.00,400.00,400.00,440.00,400.00,120.00,120.00,120.00,120.00,340.00,40.00,120.00,120.00,120.00
34,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,460.00,120.00,120.00,20.00,500.00,500.00,120.00,20.00,120.00,120.00,120.00,480.00,120.00,120.00,120.00,100.00,120.00,120.00
35,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,440.00,20.00,440.00,40.00,120.00,40.00,120.00,120.00,100.00,80.00,120.00,480.00,140.00,120.00,460.00,120.00,120.00,20.00,120.00,480.00
36,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,140.00,500.00,120.00,120.00,120.00,100.00,460.00,120.00,120.00,120.00,120.00,420.00,120.00,220.00,20.00,120.00,20.00,120.00,120.00
37,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,440.00,520.00,120.00,380.00,120.00,120.00,500.00,20.00,140.00,120.00,120.00,120.00,100.00,20.00,120.00,140.00,60.00,80.00,120.00,20.00
38,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,120.00,120.00,120.00,320.00,20.00,120.00,120.00,20.00,80.00,20.00,120.00,100.00,440.00,120.00,120.00,120.00,40.00,120.00
39,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,160.00,100.00,120.00,120.00,120.00,20.00,20.00,40.00,120.00,120.00,120.00,100.00,500.00,120.00,500.00,520.00,340.00,20.00,120.00,120.00
40,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,20.00,120.00,40.00,60.00,20.00,20.00,460.00,120.00,120.00,40.00,20.00,100.00,60.00,120.00,120.00,120.00,420.00,120.00,120.00
41,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,520.00,120.00,120.00,120.00,120.00,120.00,60.00,120.00,420.00,100.00,20.00,340.00,120.00,80.00,120.00,360.00,380.00,120.00,120.00,100.00
42,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,80.00,120.00,440.00,120.00,120.00,100.00,100.00,440.00,120.00,520.00,120.00,520.00,20.00,20.00,400.00,120.00,100.00,120.00,120.00,120.00
43,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,500.00,120.00,120.00,440.00,120.00,120.00,120.00,40.00,120.00,120.00,20.00,60.00,120.00,120.00,120.00,120.00,120.00,40.00
44,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,20.00,480.00,740.00,120.00,100.00,120.00,20.00,100.00,120.00,120.00,120.00,20.00,40.00,80.00,120.00,120.00,120.00,120.00,80.00
45,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,500.00,120.00,500.00,120.00,120.00,280.00,120.00,20.00,120.00,60.00,500.00,120.00,120.00,480.00,480.00,120.00,140.00,480.00,20.00,100.00
46,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,400.00,500.00,80.00,80.00,20.00,480.00,20.00,120.00,100.00,20.00,500.00,120.00,100.00,340.00,120.00,340.00,120.00,20.00,60.00
47,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,60.00,120.00,120.00,120.00,60.00,120.00,500.00,20.00,500.00,60.00,120.00,120.00,120.00,120.00,20.00,120.00,120.00,20.00,20.00,20.00
48,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,520.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,20.00,40.00,140.00,120.00,60.00,120.00,120.00,120.00,120.00,20.00,400.00
49,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,460.00,20.00,500.00,120.00,60.00,120.00,480.00,120.00,80.00,120.00,80.00,100.00,120.00,120.00,120.00,120.00,120.00,140.00,120.00,120.00
50,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,60.00,480.00,80.00,120.00,40.00,120.00,120.00,120.00,120.00,500.00,460.00,120.00,80.00,40.00,120.00,80.00,120.00,60.00,120.00,520.00
51,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,20.00,120.00,20.00,120.00,40.00,120.00,120.00,120.00,100.00,400.00,420.00,80.00,80.00,120.00,20.00,120.00,60.00,120.00,440.00,120.00
52,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,120.00,500.00,80.00,460.00,80.00,120.00,120.00,520.00,120.00,100.00,120.00,120.00,500.00,120.00,500.00,480.00,400.00,520.00
53,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,140.00,120.00,500.00,120.00,20.00,120.00,140.00,120.00,120.00,120.00,400.00,120.00,120.00,120.00,340.00,100.00,120.00,120.00,100.00,120.00
54,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,440.00,120.00,120.00,120.00,120.00,120.00,60.00,120.00,120.00,80.00,120.00,120.00,40.00,500.00,120.00,60.00,120.00,120.00
55,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,120.00,300.00,360.00,120.00,60.00,60.00,120.00,460.00,120.00,120.00,520.00,120.00,500.00,60.00,40.00,460.00,100.00,120.00
56,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,100.00,40.00,20.00,600.00,460.00,20.00,20.00,60.00,120.00,480.00,80.00,120.00,40.00,500.00,120.00,400.00,120.00,520.00,480.00
57,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,20.00,40.00,120.00,120.00,420.00,40.00,120.00,120.00,460.00,120.00,120.00,60.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00
58,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,20.00,120.00,400.00,120.00,100.00,120.00,40.00,120.00,120.00,120.00,460.00,500.00,100.00,120.00,120.00,120.00,20.00,120.00
59,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,300.00,120.00,120.00,500.00,460.00,120.00,40.00,120.00,120.00,80.00,120.00,140.00,120.00,360.00,480.00,20.00,120.00,120.00,120.00
