1,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,220.00,400.00,140.00,120.00,120.00,20.00,100.00,60.00,120.00,120.00,120.00,500.00,380.00,100.00,40.00,140.00,20.00,120.00,120.00,400.00
68,0.78,0.16,0.30,16.25,15.21,0.16,15.64,0.23,15.21,29,19.0,114.00,456.00,114.00,114.00,114.00,114.00,475.00,114.00,494.00,38.00,19.00,114.00,114.00,19.00,38.00,114.00,114.00,304.00,114.00,494.00,114.00,418.00,19.00,19.00,114.00,19.00,114.00,114.00,456.00
69,0.79,1.65,3.00,6.27,3.46,1.65,3.87,2.29,3.46,28,18.0,360.00,252.00,108.00,36.00,36.00,126.00,108.00,18.00,108.00,108.00,90.00,90.00,108.00,108.00,108.00,108.00,108.00,108.00,90.00,108.00,54.00,432.00,108.00,378.00,108.00,108.00,108.00,108.00
70,0.78,1.65,3.00,6.27,3.46,1.65,3.87,2.29,3.46,28,18.0,90.00,342.00,108.00,108.00,450.00,108.00,108.00,108.00,108.00,18.00,108.00,360.00,108.00,108.00,306.00,234.00,396.00,108.00,108.00,72.00,108.00,54.00,72.00,108.00,90.00,108.00,108.00,54.00
71,0.78,1.65,3.00,6.27,3.46,1.65,3.87,2.29,3.46,28,18.0,36.00,108.00,108.00,90.00,108.00,18.00,108.00,108.00,396.00,54.00,108.00,108.00,450.00,18.00,90.00,36.00,126.00,108.00,108.00,108.00,108.00,90.00,90.00,18.00,36.00,108.00,90.00,108.00
72,0.78,1.65,3.00,6.27,3.46,1.65,3.87,2.29,3.46,28,18.0,432.00,108.00,108.00,72.00,108.00,90.00,72.00,54.00,468.00,108.00,36.00,108.00,108.00,108.00,108.00,108.00,108.00,108.00,108.00,378.00,126.00,108.00,108.00,18.00,396.00,108.00,108.00,108.00
73,0.78,1.65,3.00,6.27,3.46,1.65,3.87,2.29,3.46,28,18.0,360.00,18.00,108.00,468.00,90.00,108.00,108.00,18.00,108.00,72.00,54.00,72.00,108.00,54.00,108.00,108.00,342.00,18.00,72.00,108.00,198.00,108.00,108.00,108.00,36.00,108.00,36.00,108.00
74,0.79,1.65,3.00,6.27,3.46,1.65,3.87,2.29,3.46,28,18.0,252.00,90.00,108.00,108.00,360.00,108.00,108.00,108.00,360.00,108.00,108.00,450.00,90.00,108.00,108.00,108.00,108.00,396.00,108.00,396.00,108.00,54.00,378.00,450.00,108.00,108.00,108.00,108.00
75,0.79,1.65,3.00,6.27,3.46,1.65,3.87,2.29,3.46,28,18.0,108.00,468.00,108.00,108.00,108.00,108.00,396.00,108.00,18.00,378.00,18.00,54.00,108.00,108.00,18.00,108.00,108.00,72.00,36.00,126.00,72.00,90.00,108.00,108.00,108.00,108.00,342.00,108.00
76,0.79,1.65,3.00,6.27,3.46,1.65,3.87,2.29,3.46,28,18.0,108.00,18.00,414.00,108.00,72.00,108.00,108.00,18.00,18.00,108.00,360.00,108.00,108.00,450.00,108.00,108.00,108.00,36.00,108.00,108.00,108.00,18.00,54.00,108.00,360.00,108.00,90.00,36.00
77,0.80,1.65,3.00,6.27,3.46,1.65,3.87,2.29,3.46,28,18.0,108.00,288.00,108.00,108.00,108.00,108.00,54.00,432.00,108.00,108.00,108.00,72.00,108.00,108.00,450.00,90.00,108.00,378.00,54.00,108.00,108.00,108.00,90.00,108.00,450.00,54.00,108.00,108.00
78,0.79,16.46,29.95,0.08,0.39,0.25,38.67,0.08,34.55,29,19.0,114.00,114.00,76.00,114.00,323.00,114.00,114.00,95.00,57.00,114.00,494.00,114.00,323.00,38.00,76.00,114.00,76.00,38.00,114.00,114.00,57.00,114.00,114.00,114.00,114.00,114.00,114.00,38.00,95.00
79,0.79,16.46,29.95,0.08,0.39,0.25,38.67,0.08,34.55,29,19.0,456.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,133.00,114.00,57.00,95.00,114.00,114.00,114.00,304.00,475.00,114.00,19.00,19.00,114.00,114.00,114.00,114.00,76.00,114.00,19.00,114.00,437.00
80,0.77,16.46,29.95,0.08,0.39,0.25,38.67,0.08,34.55,29,19.0,19.00,19.00,912.00,114.00,114.00,114.00,114.00,19.00,133.00,114.00,418.00,19.00,114.00,114.00,456.00,361.00,114.00,456.00,114.00,38.00,114.00,19.00,114.00,114.00,76.00,114.00,114.00,114.00,114.00
81,0.79,16.46,29.95,0.08,0.39,0.25,38.67,0.08,34.55,29,19.0,418.00,114.00,361.00,114.00,114.00,114.00,361.00,114.00,380.00,494.00,95.00,114.00,19.00,76.00,418.00,114.00,114.00,494.00,114.00,475.00,114.00,475.00,114.00,114.00,114.00,114.00,114.00,57.00,114.00
82,0.79,16.46,29.95,0.08,0.39,0.25,38.67,0.08,34.55,29,19.0,114.00,114.00,38.00,114.00,57.00,38.00,114.00,114.00,304.00,475.00,95.00,114.00,114.00,19.00,456.00,114.00,95.00,418.00,114.00,114.00,38.00,114.00,19.00,361.00,38.00,114.00,19.00,114.00,19.00
83,0.78,16.46,29.95,0.08,0.39,0.25,38.67,0.08,34.55,29,19.0,114.00,475.00,494.00,114.00,19.00,114.00,399.00,114.00,114.00,133.00,114.00,19.00,95.00,114.00,703.00,95.00,114.00,19.00,114.00,114.00,475.00,114.00,76.00,114.00,114.00,380.00,114.00,114.00,133.00
84,0.80,16.46,29.95,0.08,0.39,0.25,38.67,0.08,34.55,29,19.0,76.00,361.00,475.00,114.00,114.00,38.00,114.00,19.00,114.00,114.00,114.00,114.00,114.00,38.00,57.00,418.00,133.00,114.00,456.00,114.00,114.00,494.00,95.00,456.00,114.00,114.00,19.00,114.00,114.00
85,0.79,16.46,29.95,0.08,0.39,0.25,38.67,0.08,34.55,29,19.0,114.00,114.00,114.00,114.00,114.00,475.00,114.00,114.00,114.00,114.00,437.00,114.00,114.00,95.00,133.00,76.00,114.00,114.00,456.00,38.00,114.00,399.00,114.00,95.00,114.00,114.00,114.00,114.00,114.00
86,0.80,16.46,29.95,0.08,0.39,0.25,38.67,0.08,34.55,29,19.0,19.00,114.00,19.00,114.00,19.00,114.00,114.00,114.00,114.00,114.00,76.00,95.00,114.00,114.00,114.00,114.00,380.00,114.00,475.00,19.00,114.00,114.00,114.00,114.00,19.00,114.00,114.00,114.00,19.00
87,0.80,16.46,29.95,0.08,0.39,0.25,38.67,0.08,34.55,29,19.0,114.00,114.00,38.00,19.00,95.00,114.00,95.00,418.00,57.00,57.00,456.00,114.00,114.00,399.00,114.00,114.00,95.00,114.00,114.00,114.00,114.00,76.00,114.00,114.00,114.00,114.00,57.00,209.00,114.00
