1,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,20.00,380.00,100.00,120.00,120.00,20.00,120.00,120.00,20.00,120.00,60.00,20.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00
2,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,120.00,120.00,500.00,120.00,100.00,480.00,120.00,120.00,460.00,120.00,20.00,120.00,80.00,120.00,120.00,120.00,420.00,120.00
3,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,100.00,120.00,480.00,500.00,200.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,520.00,120.00,500.00,20.00,120.00,20.00
4,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,20.00,120.00,40.00,120.00,120.00,20.00,120.00,120.00,440.00,500.00,120.00,120.00,380.00,360.00,120.00,20.00,80.00,120.00,400.00,340.00
5,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,400.00,40.00,120.00,140.00,120.00,120.00,40.00,120.00,120.00,120.00,120.00,440.00,120.00,120.00,120.00,120.00,80.00,120.00,120.00,140.00
6,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,120.00,100.00,120.00,120.00,440.00,60.00,120.00,480.00,120.00,60.00,500.00,340.00,20.00,500.00,460.00,40.00,120.00,540.00
7,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,80.00,400.00,120.00,480.00,60.00,120.00,120.00,120.00,120.00,120.00,500.00,40.00,120.00,460.00,140.00,20.00,500.00,420.00
8,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,440.00,120.00,120.00,120.00,500.00,120.00,120.00,120.00,120.00,480.00,720.00,120.00,820.00,140.00,120.00,400.00,120.00,40.00
9,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,100.00,120.00,120.00,100.00,340.00,120.00,120.00,460.00,120.00,120.00,80.00,400.00,120.00,80.00,120.00,20.00,400.00,20.00,80.00,400.00
10,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,120.00,60.00,20.00,120.00,120.00,120.00,120.00,400.00,20.00,120.00,120.00,40.00,360.00,20.00,220.00,120.00,60.00,120.00
11,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,480.00,400.00,120.00,480.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,20.00,80.00,40.00,120.00,360.00,120.00,120.00,80.00,100.00
12,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,480.00,20.00,120.00,40.00,20.00,120.00,80.00,120.00,20.00,20.00,120.00,120.00,40.00,120.00,20.00,120.00,40.00,40.00,120.00
13,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,20.00,520.00,20.00,380.00,120.00,20.00,120.00,120.00,120.00,120.00,440.00,120.00,120.00,120.00,480.00,120.00,120.00,400.00,120.00,40.00
14,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,120.00,120.00,140.00,60.00,80.00,120.00,120.00,40.00,120.00,480.00,120.00,1000.00,40.00,120.00,120.00,120.00,60.00,120.00,120.00,440.00
