1,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,140.00,80.00,500.00,120.00,120.00,120.00,1000.00,120.00,120.00,120.00,120.00,320.00,100.00,140.00,120.00,120.00,120.00,120.00,120.00,420.00
2,0.08,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,120.00,140.00,120.00,100.00,80.00,40.00,60.00,20.00,120.00,20.00,120.00,120.00,120.00,480.00,140.00,40.00,120.00,120.00,120.00,40.00
3,0.06,1000000000.00,1000000000.00,0.15,0.56,0.25,1000000000.00,0.15,1000000000.00,21,21.0,441.00,42.00,441.00,42.00,126.00,357.00,126.00,105.00,84.00,42.00,420.00,21.00,126.00,84.00,63.00,21.00,126.00,105.00,126.00,462.00,504.00
4,0.11,1000000000.00,1000000000.00,0.15,0.56,0.25,1000000000.00,0.15,1000000000.00,21,21.0,420.00,63.00,294.00,126.00,126.00,504.00,21.00,126.00,441.00,126.00,126.00,504.00,126.00,504.00,399.00,126.00,126.00,126.00,126.00,126.00,126.00
5,0.10,2.61,2.17,1.55,5.62,2.50,2.17,1.55,2.41,20,20.0,120.00,440.00,120.00,140.00,120.00,120.00,120.00,400.00,360.00,120.00,60.00,60.00,500.00,120.00,120.00,80.00,120.00,120.00,120.00,140.00
6,0.17,2.61,2.17,1.55,5.62,2.50,2.17,1.55,2.41,20,20.0,580.00,120.00,40.00,120.00,460.00,120.00,60.00,480.00,140.00,100.00,740.00,120.00,120.00,100.00,120.00,80.00,80.00,120.00,120.00,40.00
7,0.15,2.61,2.17,0.76,1.05,0.73,2.17,0.76,2.41,21,21.0,126.00,126.00,63.00,126.00,84.00,126.00,126.00,126.00,126.00,126.00,84.00,525.00,126.00,378.00,126.00,126.00,147.00,126.00,126.00,63.00,84.00
8,0.17,2.61,2.17,0.76,1.05,0.73,2.17,0.76,2.41,21,21.0,21.00,126.00,84.00,504.00,126.00,126.00,126.00,126.00,126.00,21.00,399.00,126.00,21.00,126.00,21.00,126.00,105.00,105.00,126.00,63.00,126.00
9,0.22,2.61,2.17,0.76,1.05,0.73,2.17,0.76,2.41,21,21.0,126.00,126.00,63.00,126.00,126.00,126.00,504.00,126.00,105.00,126.00,42.00,504.00,126.00,126.00,126.00,42.00,126.00,126.00,420.00,126.00,126.00
10,0.22,1.07,1.02,7.60,10.49,7.28,1.02,7.60,1.02,20,20.0,140.00,120.00,420.00,120.00,480.00,20.00,120.00,120.00,120.00,60.00,480.00,440.00,120.00,120.00,120.00,120.00,20.00,100.00,20.00,120.00
11,0.26,1.07,1.02,7.60,10.49,7.28,1.02,7.60,1.02,20,20.0,100.00,120.00,120.00,100.00,320.00,40.00,120.00,380.00,60.00,60.00,20.00,120.00,120.00,120.00,120.00,20.00,120.00,160.00,480.00,120.00
12,0.25,1.07,1.02,0.13,0.20,0.31,1.02,0.13,1.02,21,21.0,126.00,126.00,126.00,126.00,504.00,126.00,63.00,525.00,126.00,42.00,441.00,21.00,126.00,63.00,504.00,252.00,126.00,21.00,126.00,126.00,126.00
13,0.29,1.07,1.02,0.13,0.20,0.31,1.02,0.13,1.02,21,21.0,126.00,21.00,441.00,126.00,126.00,126.00,399.00,126.00,126.00,126.00,126.00,504.00,126.00,525.00,126.00,462.00,504.00,126.00,126.00,126.00,63.00
14,0.33,2.22,2.97,0.13,0.20,0.31,2.97,0.13,2.06,22,22.0,550.00,132.00,22.00,132.00,132.00,132.00,396.00,132.00,550.00,88.00,132.00,44.00,484.00,132.00,132.00,66.00,154.00,132.00,132.00,132.00,440.00,132.00
15,0.38,2.90,4.53,0.13,0.20,0.31,4.53,0.13,3.42,23,23.0,575.00,46.00,138.00,138.00,621.00,138.00,138.00,23.00,138.00,138.00,138.00,46.00,138.00,92.00,575.00,138.00,115.00,138.00,138.00,23.00,92.00,138.00,138.00
16,0.32,0.03,0.08,0.13,0.20,0.31,0.08,0.13,0.07,22,22.0,572.00,132.00,44.00,550.00,132.00,132.00,110.00,528.00,132.00,506.00,132.00,132.00,132.00,132.00,88.00,132.00,572.00,132.00,132.00,66.00,110.00,132.00
17,0.38,0.03,0.08,0.13,0.20,0.31,0.08,0.13,0.07,22,22.0,132.00,44.00,132.00,154.00,528.00,154.00,132.00,154.00,132.00,132.00,88.00,132.00,814.00,506.00,506.00,132.00,132.00,132.00,22.00,132.00,484.00,132.00
18,0.40,0.03,0.08,0.13,0.20,0.31,0.08,0.13,0.07,22,22.0,132.00,132.00,528.00,110.00,484.00,132.00,66.00,308.00,132.00,132.00,550.00,132.00,132.00,572.00,22.00,22.00,132.00,88.00,22.00,132.00,132.00,484.00
19,0.39,0.25,0.85,23.50,41.59,134.62,0.85,23.50,0.68,21,21.0,441.00,126.00,546.00,525.00,336.00,126.00,504.00,126.00,105.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,462.00,126.00,42.00,126.00,126.00
20,0.44,0.25,0.85,23.50,41.59,134.62,0.85,23.50,0.68,21,21.0,504.00,126.00,105.00,42.00,126.00,126.00,42.00,105.00,126.00,126.00,21.00,504.00,294.00,105.00,126.00,462.00,126.00,42.00,126.00,126.00,126.00
21,0.48,0.25,0.85,0.80,0.78,0.83,0.85,0.80,0.68,20,20.0,80.00,120.00,140.00,120.00,120.00,120.00,100.00,120.00,520.00,120.00,80.00,120.00,480.00,60.00,40.00,20.00,20.00,500.00,80.00,400.00
22,0.43,0.25,0.85,0.21,0.21,0.16,0.85,0.21,0.68,21,21.0,525.00,420.00,42.00,126.00,126.00,126.00,126.00,126.00,147.00,126.00,126.00,126.00,126.00,126.00,462.00,126.00,126.00,126.00,126.00,126.00,504.00
23,0.47,0.25,0.85,0.21,0.21,0.16,0.85,0.21,0.68,21,21.0,126.00,126.00,126.00,105.00,126.00,420.00,21.00,126.00,126.00,462.00,126.00,126.00,126.00,84.00,126.00,147.00,126.00,126.00,147.00,126.00,105.00
24,0.51,0.25,0.85,0.21,0.21,0.16,0.85,0.21,0.68,21,21.0,63.00,126.00,84.00,42.00,21.00,63.00,126.00,126.00,126.00,126.00,126.00,126.00,105.00,126.00,126.00,126.00,126.00,126.00,525.00,63.00,126.00
25,0.51,3.63,3.89,2.14,2.13,1.57,3.89,2.14,3.68,22,22.0,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,66.00,550.00,110.00,132.00,22.00,88.00,132.00,132.00,132.00,22.00,22.00
26,0.48,3.63,3.89,2.14,2.13,1.57,3.89,2.14,3.68,22,22.0,550.00,528.00,572.00,132.00,132.00,462.00,22.00,88.00,132.00,88.00,66.00,132.00,132.00,132.00,132.00,66.00,132.00,132.00,528.00,132.00,66.00,484.00
