1,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,60.00,120.00,20.00,100.00,120.00,120.00,120.00,120.00,100.00,80.00,60.00,460.00,460.00,120.00,80.00,20.00,120.00,20.00,120.00,80.00
2,0.09,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,580.00,120.00,60.00,40.00,80.00,120.00,100.00,100.00,120.00,120.00,120.00,100.00,120.00,120.00,60.00,400.00,460.00,140.00,400.00,120.00
3,0.09,1000000000.00,1000000000.00,0.47,0.06,0.33,1000000000.00,0.47,1000000000.00,21,21.0,126.00,126.00,126.00,21.00,126.00,42.00,21.00,21.00,126.00,126.00,84.00,84.00,126.00,126.00,21.00,126.00,21.00,126.00,105.00,105.00,84.00
4,0.12,1000000000.00,1000000000.00,0.47,0.06,0.33,1000000000.00,0.47,1000000000.00,21,21.0,126.00,483.00,21.00,126.00,105.00,126.00,63.00,126.00,126.00,126.00,126.00,21.00,126.00,126.00,126.00,42.00,63.00,525.00,126.00,126.00,126.00
5,0.15,3.28,40.82,4.73,0.58,3.34,40.82,4.73,43.77,20,22.0,66.00,132.00,44.00,132.00,132.00,66.00,484.00,132.00,528.00,154.00,132.00,132.00,132.00,66.00,484.00,132.00,110.00,132.00,550.00,132.00
6,0.15,3.28,40.82,0.52,0.82,3.34,0.80,4.73,0.82,19,21.0,126.00,126.00,126.00,126.00,21.00,42.00,126.00,42.00,420.00,126.00,21.00,126.00,126.00,42.00,126.00,126.00,21.00,126.00,126.00
7,0.19,3.28,40.82,0.52,0.82,3.34,0.80,4.73,0.82,19,21.0,21.00,126.00,126.00,84.00,63.00,21.00,126.00,126.00,336.00,126.00,21.00,126.00,126.00,21.00,126.00,126.00,126.00,126.00,147.00
8,0.17,3.28,40.82,0.34,0.37,0.26,0.80,0.34,0.82,20,22.0,22.00,132.00,132.00,132.00,132.00,132.00,132.00,22.00,132.00,22.00,132.00,132.00,132.00,484.00,440.00,44.00,66.00,132.00,22.00,132.00
9,0.25,3.28,40.82,0.34,0.37,0.26,0.80,0.34,0.82,20,22.0,132.00,88.00,550.00,44.00,132.00,132.00,528.00,132.00,132.00,462.00,132.00,132.00,440.00,88.00,132.00,66.00,132.00,308.00,418.00,132.00
10,0.27,2.22,1.08,0.34,0.37,0.26,1.08,0.34,1.10,21,23.0,460.00,138.00,138.00,138.00,138.00,138.00,138.00,138.00,138.00,138.00,138.00,46.00,460.00,92.00,161.00,23.00,138.00,138.00,138.00,69.00,115.00
11,0.32,1.58,0.76,0.34,0.37,0.26,0.76,0.34,1.00,22,24.0,144.00,24.00,144.00,144.00,144.00,144.00,408.00,144.00,144.00,144.00,144.00,144.00,144.00,144.00,144.00,144.00,144.00,144.00,144.00,72.00,144.00,144.00
12,0.32,2.16,1.45,0.34,0.37,0.26,1.45,0.34,1.26,23,25.0,150.00,150.00,200.00,150.00,150.00,125.00,150.00,150.00,50.00,50.00,625.00,25.00,100.00,150.00,150.00,550.00,150.00,25.00,150.00,150.00,150.00,50.00,150.00
13,0.36,2.16,1.45,0.34,0.37,0.26,1.45,0.34,1.26,23,25.0,150.00,650.00,150.00,25.00,650.00,175.00,150.00,150.00,425.00,500.00,150.00,500.00,150.00,50.00,50.00,550.00,625.00,125.00,125.00,150.00,25.00,150.00,25.00
14,0.37,1.46,0.80,3.41,3.66,2.57,0.80,3.41,0.97,22,24.0,24.00,552.00,144.00,24.00,528.00,144.00,384.00,144.00,144.00,528.00,456.00,144.00,120.00,120.00,144.00,576.00,144.00,144.00,48.00,144.00,144.00,72.00
