1,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,120.00,120.00,120.00,120.00,300.00,100.00,440.00,120.00,120.00,120.00,380.00,120.00,500.00,120.00,40.00,20.00,20.00,400.00,120.00,420.00
2,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,520.00,120.00,20.00,120.00,100.00,120.00,40.00,120.00,140.00,120.00,400.00,120.00,40.00,120.00,120.00,120.00,120.00,320.00,20.00,120.00
3,0.10,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,20.00,120.00,120.00,140.00,120.00,120.00,120.00,120.00,120.00,140.00,40.00,40.00,280.00,120.00,120.00,140.00,20.00,100.00,120.00,120.00
4,0.06,10000000000.00,10000000000.00,0.66,1.46,0.97,10000000000.00,0.66,10000000000.00,21,21.0,147.00,483.00,126.00,63.00,126.00,42.00,84.00,126.00,126.00,126.00,126.00,126.00,126.00,84.00,126.00,126.00,126.00,126.00,21.00,441.00,336.00
5,0.09,10000000000.00,10000000000.00,0.66,1.46,0.97,10000000000.00,0.66,10000000000.00,21,21.0,126.00,126.00,21.00,126.00,126.00,462.00,126.00,126.00,126.00,126.00,420.00,126.00,126.00,105.00,126.00,126.00,84.00,105.00,126.00,126.00,126.00
6,0.05,10000000000.00,10000000000.00,0.66,1.46,0.97,10000000000.00,0.66,10000000000.00,21,21.0,147.00,42.00,105.00,21.00,105.00,546.00,147.00,21.00,126.00,126.00,63.00,420.00,126.00,441.00,63.00,126.00,126.00,126.00,126.00,126.00,63.00
7,0.09,10000000000.00,10000000000.00,0.66,1.46,0.97,10000000000.00,0.66,10000000000.00,21,21.0,462.00,63.00,105.00,126.00,63.00,126.00,63.00,21.00,126.00,126.00,126.00,126.00,126.00,126.00,105.00,126.00,126.00,420.00,126.00,126.00,714.00
8,0.13,10000000000.00,10000000000.00,0.66,1.46,0.97,10000000000.00,0.66,10000000000.00,21,21.0,399.00,126.00,126.00,126.00,126.00,126.00,126.00,21.00,105.00,105.00,126.00,126.00,84.00,126.00,504.00,126.00,546.00,546.00,126.00,126.00,42.00
9,0.17,9.51,5.27,6.63,14.63,9.70,5.27,6.63,5.62,22,20.0,480.00,120.00,460.00,520.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,60.00,120.00,120.00,120.00,120.00,120.00,20.00,120.00,400.00,120.00
10,0.14,1.07,1.16,6.63,14.63,1.07,5.27,1.05,5.62,21,21.0,126.00,21.00,126.00,420.00,525.00,105.00,84.00,126.00,126.00,126.00,420.00,105.00,546.00,21.00,462.00,126.00,105.00,336.00,126.00,399.00,126.00
11,0.16,1.07,1.16,6.63,14.63,1.07,5.27,1.05,5.62,21,21.0,126.00,546.00,126.00,147.00,420.00,126.00,399.00,399.00,126.00,63.00,105.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,546.00,21.00,126.00
12,0.13,1.07,1.16,6.63,14.63,1.07,5.27,1.05,5.62,21,21.0,126.00,546.00,126.00,504.00,462.00,504.00,42.00,126.00,126.00,504.00,21.00,84.00,21.00,84.00,21.00,126.00,63.00,21.00,126.00,126.00,21.00
13,0.21,1.07,1.16,6.63,14.63,1.07,5.27,1.05,5.62,21,21.0,126.00,21.00,126.00,21.00,126.00,462.00,126.00,525.00,105.00,504.00,147.00,126.00,126.00,483.00,105.00,525.00,126.00,42.00,63.00,126.00,126.00
14,0.26,10.71,11.55,0.57,0.44,10.71,0.44,10.52,0.44,22,20.0,20.00,100.00,40.00,440.00,60.00,120.00,120.00,20.00,120.00,120.00,40.00,120.00,140.00,120.00,120.00,360.00,420.00,120.00,60.00,120.00,20.00,440.00
15,0.25,1.09,1.06,0.57,0.44,1.09,0.44,1.09,0.44,23,19.0,437.00,475.00,114.00,114.00,437.00,361.00,114.00,475.00,114.00,57.00,114.00,19.00,114.00,114.00,95.00,76.00,114.00,114.00,114.00,475.00,114.00,38.00,114.00
16,0.30,1.09,1.06,0.57,0.44,1.09,0.44,1.09,0.44,23,19.0,114.00,95.00,19.00,114.00,19.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,57.00,114.00,114.00,114.00,19.00,114.00,114.00,114.00
17,0.32,0.15,0.42,5.72,4.41,0.15,4.45,0.32,4.41,22,20.0,120.00,120.00,20.00,40.00,500.00,100.00,120.00,20.00,80.00,100.00,140.00,40.00,400.00,100.00,100.00,20.00,120.00,120.00,400.00,20.00,120.00,480.00
18,0.34,1.54,4.18,0.15,0.07,1.54,0.15,3.16,0.07,23,19.0,114.00,38.00,456.00,19.00,114.00,57.00,114.00,95.00,133.00,114.00,19.00,57.00,95.00,703.00,76.00,19.00,114.00,456.00,19.00,114.00,19.00,114.00,19.00
19,0.39,0.62,0.99,0.15,0.07,0.62,0.15,1.67,0.07,24,18.0,90.00,36.00,450.00,90.00,108.00,90.00,36.00,108.00,108.00,108.00,108.00,54.00,108.00,108.00,108.00,18.00,108.00,108.00,108.00,450.00,18.00,108.00,108.00,108.00
20,0.39,3.31,6.28,0.15,0.07,3.31,0.15,3.74,0.07,25,17.0,102.00,102.00,102.00,102.00,51.00,102.00,102.00,85.00,425.00,102.00,85.00,102.00,51.00,102.00,102.00,102.00,51.00,272.00,102.00,102.00,102.00,272.00,102.00,17.00,102.00
21,0.37,3.31,6.28,0.15,0.07,3.31,0.15,3.74,0.07,25,17.0,119.00,102.00,34.00,102.00,459.00,102.00,102.00,374.00,102.00,102.00,306.00,102.00,102.00,102.00,102.00,17.00,170.00,51.00,102.00,102.00,425.00,102.00,119.00,102.00,102.00
22,0.37,3.31,6.28,0.15,0.07,3.31,0.15,3.74,0.07,25,17.0,17.00,102.00,119.00,102.00,102.00,102.00,425.00,119.00,119.00,323.00,102.00,102.00,85.00,357.00,102.00,102.00,102.00,68.00,357.00,442.00,34.00,68.00,102.00,17.00,102.00
23,0.38,3.31,6.28,0.15,0.07,3.31,0.15,3.74,0.07,25,17.0,119.00,102.00,85.00,102.00,51.00,102.00,51.00,85.00,340.00,34.00,102.00,102.00,51.00,221.00,306.00,425.00,17.00,102.00,340.00,85.00,102.00,340.00,85.00,102.00,102.00
24,0.34,3.31,6.28,0.15,0.07,3.31,0.15,3.74,0.07,25,17.0,119.00,68.00,408.00,102.00,425.00,17.00,102.00,102.00,102.00,374.00,102.00,102.00,357.00,102.00,102.00,34.00,391.00,68.00,442.00,102.00,85.00,102.00,459.00,102.00,102.00
25,0.37,3.31,6.28,0.15,0.07,3.31,0.15,3.74,0.07,25,17.0,102.00,391.00,102.00,85.00,102.00,102.00,102.00,85.00,102.00,102.00,102.00,323.00,102.00,102.00,102.00,425.00,289.00,442.00,102.00,102.00,51.00,408.00,102.00,17.00,102.00
26,0.36,3.31,6.28,0.15,0.07,3.31,0.15,3.74,0.07,25,17.0,408.00,85.00,17.00,102.00,119.00,85.00,34.00,102.00,425.00,102.00,102.00,102.00,391.00,408.00,102.00,629.00,17.00,102.00,34.00,238.00,85.00,102.00,442.00,17.00,17.00
27,0.45,3.31,6.28,0.15,0.07,3.31,0.15,3.74,0.07,25,17.0,102.00,17.00,102.00,102.00,17.00,85.00,17.00,102.00,561.00,102.00,102.00,68.00,136.00,391.00,102.00,102.00,17.00,102.00,102.00,102.00,102.00,85.00,102.00,102.00,102.00
28,0.46,2.03,3.67,1.46,0.74,2.03,1.51,4.36,0.74,26,16.0,96.00,96.00,48.00,96.00,96.00,96.00,96.00,16.00,384.00,384.00,48.00,320.00,96.00,320.00,96.00,96.00,96.00,96.00,96.00,96.00,400.00,400.00,96.00,96.00,384.00,304.00
29,0.41,0.63,0.53,1.46,0.74,0.63,1.51,0.37,0.74,27,17.0,17.00,102.00,425.00,85.00,102.00,34.00,102.00,17.00,102.00,102.00,102.00,102.00,85.00,340.00,85.00,340.00,425.00,340.00,102.00,102.00,119.00,697.00,17.00,102.00,102.00,102.00,51.00
30,0.46,0.63,0.53,1.46,0.74,0.63,1.51,0.37,0.74,27,17.0,119.00,408.00,34.00,102.00,102.00,442.00,102.00,51.00,102.00,102.00,102.00,102.00,102.00,68.00,102.00,102.00,17.00,289.00,102.00,85.00,102.00,102.00,34.00,102.00,102.00,102.00,17.00
31,0.46,0.63,0.53,1.46,0.74,0.63,1.51,0.37,0.74,27,17.0,102.00,102.00,102.00,102.00,51.00,102.00,102.00,102.00,272.00,17.00,425.00,357.00,442.00,102.00,102.00,102.00,102.00,85.00,323.00,34.00,612.00,17.00,102.00,51.00,119.00,17.00,102.00
32,0.49,0.63,0.53,1.46,0.74,0.63,1.51,0.37,0.74,27,17.0,102.00,408.00,102.00,119.00,102.00,85.00,102.00,68.00,102.00,578.00,85.00,221.00,102.00,425.00,51.00,102.00,34.00,51.00,102.00,102.00,102.00,102.00,102.00,51.00,102.00,102.00,102.00
