1,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,120.00,120.00,120.00,140.00,120.00,360.00,120.00,120.00,120.00,20.00,400.00,400.00,500.00,120.00,1280.00,340.00,480.00,120.00,100.00,120.00
2,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,120.00,120.00,120.00,120.00,500.00,120.00,520.00,120.00,60.00,400.00,120.00,120.00,120.00,420.00,120.00,80.00,120.00,120.00,120.00,40.00
3,0.08,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,20.00,120.00,480.00,120.00,440.00,460.00,80.00,20.00,120.00,120.00,100.00,40.00,120.00,120.00,500.00,120.00,80.00,120.00,120.00,140.00
4,0.15,10000000000.00,10000000000.00,1.70,3.02,0.60,10000000000.00,1.70,10000000000.00,21,21.0,420.00,21.00,126.00,42.00,21.00,483.00,126.00,126.00,126.00,84.00,84.00,420.00,126.00,126.00,672.00,504.00,84.00,126.00,126.00,21.00,84.00
5,0.12,1.92,1.05,1.70,3.02,0.60,1.05,1.70,1.03,20,20.0,120.00,100.00,120.00,120.00,120.00,120.00,120.00,120.00,140.00,120.00,120.00,120.00,120.00,500.00,120.00,20.00,120.00,460.00,280.00,120.00
6,0.17,1.92,1.05,1.70,3.02,0.60,1.05,1.70,1.03,20,20.0,100.00,60.00,100.00,120.00,400.00,120.00,80.00,460.00,440.00,400.00,120.00,120.00,460.00,120.00,100.00,420.00,40.00,120.00,100.00,40.00
7,0.18,19.16,10.47,0.97,0.96,0.88,10.47,0.97,10.33,21,21.0,399.00,462.00,126.00,126.00,21.00,126.00,126.00,21.00,630.00,126.00,126.00,84.00,126.00,126.00,378.00,126.00,126.00,483.00,126.00,21.00,126.00
8,0.19,1.19,0.50,9.72,9.58,8.76,0.50,9.72,0.59,20,20.0,120.00,40.00,120.00,120.00,120.00,120.00,40.00,20.00,120.00,120.00,120.00,120.00,20.00,120.00,20.00,120.00,500.00,120.00,120.00,140.00
9,0.20,1.19,0.50,9.72,9.58,8.76,0.50,9.72,0.59,20,20.0,120.00,120.00,80.00,120.00,140.00,520.00,120.00,20.00,120.00,120.00,120.00,120.00,220.00,20.00,120.00,120.00,120.00,140.00,80.00,440.00
10,0.19,1.19,0.50,0.78,0.10,0.28,0.50,0.78,0.59,19,19.0,76.00,114.00,114.00,114.00,19.00,380.00,76.00,114.00,19.00,114.00,19.00,114.00,76.00,114.00,114.00,114.00,95.00,342.00,418.00
11,0.22,1.19,0.50,0.78,0.10,0.28,0.50,0.78,0.59,19,19.0,418.00,133.00,114.00,19.00,399.00,114.00,19.00,19.00,114.00,114.00,76.00,95.00,551.00,19.00,114.00,114.00,114.00,114.00,114.00
12,0.18,1.19,0.50,0.37,6.39,1.32,0.50,0.37,0.59,20,20.0,120.00,120.00,480.00,120.00,120.00,120.00,120.00,100.00,120.00,500.00,500.00,500.00,120.00,20.00,120.00,120.00,120.00,100.00,480.00,120.00
