1,0.07,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,120.00,440.00,120.00,440.00,120.00,100.00,120.00,20.00,20.00,420.00,480.00,120.00,100.00,120.00,120.00,60.00,80.00,120.00,400.00,440.00
2,0.07,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,80.00,500.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,20.00,120.00,480.00,100.00,20.00,580.00,20.00,60.00,40.00,520.00,120.00
3,0.11,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,420.00,80.00,520.00,60.00,500.00,120.00,120.00,120.00,20.00,120.00,40.00,60.00,500.00,120.00,500.00,120.00,960.00,120.00,120.00,120.00
4,0.11,10000000000.00,10000000000.00,2.59,2.45,4.54,10000000000.00,2.59,10000000000.00,21,21.0,126.00,126.00,420.00,84.00,126.00,294.00,21.00,399.00,42.00,126.00,126.00,126.00,525.00,42.00,84.00,42.00,126.00,21.00,126.00,84.00,21.00
5,0.18,10000000000.00,10000000000.00,2.59,2.45,4.54,10000000000.00,2.59,10000000000.00,21,21.0,147.00,126.00,147.00,42.00,126.00,126.00,126.00,126.00,126.00,462.00,126.00,21.00,525.00,294.00,462.00,126.00,126.00,21.00,126.00,126.00,126.00
6,0.18,0.75,0.61,2.59,2.45,4.54,0.61,2.59,0.56,20,20.0,20.00,120.00,60.00,120.00,420.00,120.00,60.00,100.00,120.00,20.00,120.00,120.00,40.00,120.00,40.00,120.00,120.00,120.00,120.00,120.00
7,0.25,0.75,0.61,2.59,2.45,4.54,0.61,2.59,0.56,20,20.0,120.00,120.00,120.00,80.00,120.00,120.00,120.00,140.00,140.00,60.00,20.00,480.00,120.00,120.00,20.00,420.00,220.00,120.00,500.00,120.00
8,0.17,0.75,0.61,0.18,0.10,0.09,0.61,0.18,0.56,21,19.0,361.00,456.00,114.00,114.00,456.00,114.00,114.00,456.00,114.00,114.00,418.00,133.00,114.00,437.00,475.00,114.00,114.00,19.00,76.00,19.00,19.00
9,0.26,0.75,0.61,0.18,0.10,0.09,0.61,0.18,0.56,21,19.0,19.00,114.00,114.00,114.00,19.00,57.00,114.00,114.00,19.00,19.00,95.00,114.00,19.00,494.00,114.00,114.00,19.00,361.00,437.00,380.00,95.00
10,0.24,31.26,209.37,1.77,1.04,31.26,6.05,27.09,5.65,22,18.0,18.00,108.00,108.00,54.00,108.00,108.00,108.00,486.00,108.00,324.00,450.00,108.00,450.00,108.00,108.00,108.00,108.00,108.00,108.00,108.00,108.00,126.00
11,0.14,31.26,209.37,1.77,1.04,31.26,6.05,27.09,5.65,22,18.0,324.00,108.00,432.00,396.00,54.00,90.00,108.00,18.00,234.00,108.00,108.00,54.00,90.00,108.00,108.00,108.00,36.00,126.00,108.00,72.00,72.00,108.00
12,0.27,31.26,209.37,1.77,1.04,31.26,6.05,27.09,5.65,22,18.0,108.00,108.00,108.00,468.00,252.00,18.00,36.00,468.00,36.00,108.00,90.00,90.00,108.00,90.00,252.00,324.00,288.00,18.00,18.00,54.00,558.00,108.00
13,0.26,0.03,0.02,1.77,1.04,0.03,6.05,0.06,5.65,21,19.0,38.00,456.00,57.00,114.00,114.00,114.00,19.00,114.00,114.00,114.00,114.00,380.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00
14,0.26,0.03,0.02,1.77,1.04,0.03,6.05,0.06,5.65,21,19.0,114.00,19.00,399.00,114.00,114.00,114.00,114.00,19.00,114.00,456.00,114.00,19.00,114.00,19.00,114.00,114.00,38.00,57.00,114.00,114.00,399.00
15,0.32,0.03,0.02,1.77,1.04,0.03,6.05,0.06,5.65,21,19.0,114.00,19.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,437.00,19.00,95.00,399.00,57.00,19.00,399.00,114.00,114.00,114.00,114.00
16,0.36,0.03,0.02,11.65,10.75,0.03,45.29,0.06,10.75,20,20.0,140.00,680.00,120.00,120.00,120.00,120.00,120.00,480.00,20.00,120.00,120.00,120.00,40.00,20.00,100.00,120.00,60.00,120.00,120.00,120.00
17,0.33,0.03,0.02,0.31,0.40,0.03,0.42,0.06,0.40,19,21.0,126.00,126.00,483.00,126.00,126.00,483.00,441.00,126.00,126.00,126.00,126.00,147.00,126.00,84.00,21.00,126.00,441.00,63.00,126.00
18,0.39,0.03,0.02,0.31,0.40,0.03,0.42,0.06,0.40,19,21.0,126.00,126.00,483.00,21.00,504.00,84.00,105.00,126.00,420.00,126.00,63.00,126.00,126.00,126.00,126.00,126.00,147.00,126.00,441.00
