1,0.02,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,10.00,10.00,25.00,10.00,10.00,10.00,10.00,11.00,10.00,10.00,25.00,10.00,10.00,10.00,10.00,10.00,11.00,50.00,10.00,25.00
2,0.02,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,10.00,10.00,10.00,10.00,50.00,10.00,10.00,10.00,10.00,10.00,10.00,12.00,10.00,10.00,10.00,10.00,10.00,10.00,50.00,10.00
3,0.02,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,10.00,10.00,50.00,10.00,25.00,16.00,10.00,10.00,10.00,10.00,11.00,11.00,10.00,10.00,50.00,10.00,12.00,50.00,10.00,10.00
4,0.02,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,50.00,10.00,10.00,11.00,10.00,10.00
5,0.02,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,10.00,10.00,11.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,14.00,10.00,10.00,10.00
6,0.02,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,10.00,10.00,12.00,25.00,10.00,10.00,10.00,10.00,11.00,10.00,10.00,10.00,10.00,10.00,10.00,11.00,10.00,10.00,10.00,10.00
7,0.02,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,10.00,10.00,10.00,16.00,10.00,10.00,10.00,10.00,10.00,50.00,11.00,16.00,10.00,10.00,10.00,10.00,10.00,25.00,25.00,10.00
8,0.02,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,10.00,14.00,10.00,50.00,10.00,11.00,11.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,50.00,10.00,25.00,10.00,10.00
9,0.02,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,25.00,10.00,11.00,10.00,16.00,10.00,10.00,10.00,10.00,10.00,10.00
10,0.02,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,12.00,10.00,14.00,11.00,10.00,10.00,10.00,10.00,14.00,13.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
11,0.02,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,10.00,10.00,10.00,16.00,50.00,16.00,10.00,10.00,50.00,10.00,10.00,10.00,12.00,10.00,10.00,16.00,10.00,10.00,10.00,16.00
