222,0.73,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
223,0.73,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
224,0.74,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
225,0.73,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
226,0.72,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
227,0.47,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,41.00
228,0.67,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
229,0.77,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,1517.00
230,0.76,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,984.00
231,0.61,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,205.00
232,0.70,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
233,0.69,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,1681.00
234,0.72,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
235,0.72,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
236,0.73,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
237,0.73,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
238,0.70,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
239,0.72,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
240,0.73,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
241,0.68,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
242,0.70,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
243,0.69,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,205.00
244,0.74,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
245,0.75,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
246,0.74,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
247,0.67,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,205.00
248,0.54,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,41.00
249,0.55,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,41.00
250,0.67,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
251,0.73,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
252,0.63,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,123.00
253,0.65,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
254,0.73,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,205.00
255,0.67,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,82.00
256,0.70,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
257,0.76,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,1025.00
258,0.75,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
259,0.62,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,287.00
260,0.40,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,82.00
261,0.61,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,205.00
262,0.66,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
263,0.66,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
264,0.68,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
265,0.70,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,205.00
266,0.72,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
267,0.75,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,984.00
268,0.67,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,41.00
269,0.74,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,943.00
270,0.78,1000000000.00,1000000000.00,3.44,2.15,0.06,3.60,0.58,2.15,1,41.0,246.00
271,0.72,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,42.00
272,0.76,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
273,0.75,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
274,0.74,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,714.00
275,0.51,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,168.00
276,0.49,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,42.00
277,0.65,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,126.00
278,0.66,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
279,0.69,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
280,0.72,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,924.00
281,0.74,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
282,0.75,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
283,0.55,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,42.00
284,0.52,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,42.00
285,0.68,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
286,0.71,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
287,0.66,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
288,0.73,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
289,0.75,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
290,0.75,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,42.00
291,0.74,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
292,0.72,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
293,0.73,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
294,0.75,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
295,0.77,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
296,0.71,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
297,0.71,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
298,0.65,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
299,0.62,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,462.00
300,0.67,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,84.00
301,0.40,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,168.00
302,0.44,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,42.00
303,0.59,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
304,0.64,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
305,0.73,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,1092.00
306,0.74,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
307,0.60,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,210.00
308,0.70,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
309,0.73,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
310,0.74,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
311,0.66,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
312,0.70,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,210.00
313,0.61,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,126.00
314,0.72,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,840.00
315,0.73,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
316,0.72,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,210.00
317,0.69,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,126.00
318,0.70,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
319,0.74,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
320,0.75,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,882.00
321,0.73,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
322,0.74,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
323,0.71,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
324,0.69,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
325,0.71,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,966.00
326,0.68,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,42.00
327,0.73,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,924.00
328,0.73,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
329,0.75,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
330,0.70,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,210.00
331,0.47,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,42.00
332,0.68,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
333,0.67,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
334,0.67,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
335,0.74,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,966.00
336,0.75,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,42.00
337,0.76,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,1092.00
338,0.74,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
339,0.77,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,1050.00
340,0.73,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,798.00
341,0.71,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
342,0.71,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
343,0.72,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
344,0.73,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
345,0.74,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
346,0.77,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
347,0.78,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
348,0.75,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,168.00
349,0.76,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
350,0.77,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,756.00
351,0.78,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,252.00
352,0.79,1000000000.00,1000000000.00,1.37,1.40,0.06,1.40,0.58,1.40,1,42.0,1008.00
353,0.76,1000000000.00,1000000000.00,0.21,0.19,0.06,0.19,0.58,0.19,1,43.0,258.00
354,0.76,1000000000.00,1000000000.00,0.21,0.19,0.06,0.19,0.58,0.19,1,43.0,258.00
355,0.77,1000000000.00,1000000000.00,0.21,0.19,0.06,0.19,0.58,0.19,1,43.0,258.00
356,0.79,1000000000.00,1000000000.00,0.21,0.19,0.06,0.19,0.58,0.19,1,43.0,258.00
357,0.80,1000000000.00,1000000000.00,0.21,0.19,0.06,0.19,0.58,0.19,1,43.0,1075.00
358,0.74,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
359,0.73,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,44.00
360,0.71,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,308.00
361,0.76,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
362,0.79,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,1012.00
363,0.78,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,1100.00
364,0.77,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,880.00
365,0.78,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
366,0.70,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
367,0.66,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
368,0.69,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
369,0.43,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,132.00
370,0.56,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
371,0.41,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,44.00
372,0.61,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
373,0.53,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,44.00
374,0.71,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
375,0.72,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,1100.00
376,0.72,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
377,0.72,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
378,0.69,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
379,0.74,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
380,0.55,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,220.00
381,0.64,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
382,0.57,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,220.00
383,0.66,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
384,0.66,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
385,0.66,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,176.00
386,0.69,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
387,0.69,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,220.00
388,0.71,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
389,0.63,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,132.00
390,0.70,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
391,0.64,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
392,0.74,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,836.00
393,0.68,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
394,0.74,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
395,0.74,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,220.00
396,0.74,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,44.00
397,0.72,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,308.00
398,0.73,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
399,0.76,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,880.00
400,0.76,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
401,0.76,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
402,0.78,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,1056.00
403,0.73,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,132.00
404,0.65,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,308.00
405,0.64,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
406,0.78,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,1144.00
407,0.79,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,1100.00
408,0.73,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
409,0.71,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
410,0.79,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,1056.00
411,0.80,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,968.00
412,0.79,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
413,0.79,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
414,0.79,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
415,0.74,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,132.00
416,0.73,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,176.00
417,0.74,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
418,0.71,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,132.00
419,0.63,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,132.00
420,0.69,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
421,0.73,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,308.00
422,0.79,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,1100.00
423,0.80,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
424,0.80,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
425,0.79,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
426,0.79,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,1056.00
427,0.78,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,836.00
428,0.77,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,220.00
429,0.77,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,748.00
430,0.67,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,132.00
431,0.70,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
432,0.78,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,1012.00
433,0.77,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
434,0.71,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
435,0.77,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
436,0.76,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,220.00
437,0.75,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
438,0.80,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,880.00
439,0.80,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
440,0.80,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,44.00
441,0.77,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,88.00
442,0.77,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,220.00
443,0.71,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,220.00
444,0.75,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,176.00
445,0.72,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
446,0.74,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
447,0.81,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,880.00
448,0.81,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
449,0.82,1000000000.00,1000000000.00,3.50,4.11,0.06,4.11,0.58,4.11,1,44.0,264.00
450,0.82,1000000000.00,1000000000.00,1.18,1.01,0.06,1.01,0.58,1.01,1,45.0,270.00
451,0.83,1000000000.00,1000000000.00,1.18,1.01,0.06,1.01,0.58,1.01,1,45.0,270.00
