1,0.04,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,120.00,500.00,460.00,120.00,20.00,120.00,20.00,460.00,120.00,420.00,20.00,500.00,120.00,120.00,500.00,440.00,120.00,20.00,120.00,20.00
2,0.09,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,120.00,120.00,120.00,440.00,40.00,80.00,400.00,60.00,100.00,120.00,60.00,20.00,500.00,120.00,120.00,120.00,120.00,60.00,120.00,120.00
3,0.15,1000000000.00,1000000000.00,0.56,0.35,0.35,1000000000.00,0.56,1000000000.00,21,19.0,399.00,38.00,494.00,114.00,19.00,57.00,133.00,76.00,19.00,114.00,114.00,114.00,76.00,19.00,475.00,380.00,114.00,114.00,57.00,114.00,475.00
4,0.18,0.16,0.19,5.59,3.53,0.16,10000000000.00,0.24,10000000000.00,20,18.0,36.00,108.00,108.00,108.00,108.00,108.00,36.00,108.00,468.00,90.00,108.00,324.00,18.00,108.00,108.00,72.00,108.00,18.00,360.00,108.00
5,0.21,1.65,1.89,0.23,2.59,4.20,100000000000.00,0.23,100000000000.00,21,17.0,102.00,357.00,102.00,85.00,85.00,85.00,102.00,102.00,17.00,102.00,102.00,170.00,102.00,119.00,68.00,85.00,85.00,68.00,102.00,34.00,442.00
6,0.23,0.76,0.89,2.34,25.89,0.76,1000000000000.00,4.17,1000000000000.00,20,16.0,48.00,96.00,96.00,32.00,96.00,48.00,400.00,416.00,96.00,96.00,96.00,96.00,32.00,64.00,96.00,96.00,96.00,96.00,96.00,96.00
7,0.24,7.56,8.93,0.84,0.83,1.18,10000000000000.00,0.84,10000000000000.00,21,15.0,90.00,90.00,15.00,15.00,90.00,300.00,15.00,90.00,30.00,90.00,90.00,45.00,75.00,90.00,105.00,90.00,330.00,90.00,30.00,165.00,105.00
8,0.32,7.56,8.93,0.84,0.83,1.18,10000000000000.00,0.84,10000000000000.00,21,15.0,330.00,375.00,75.00,105.00,90.00,60.00,90.00,75.00,90.00,90.00,105.00,30.00,90.00,90.00,60.00,285.00,60.00,90.00,90.00,360.00,90.00
9,0.37,3.37,2.19,0.84,0.83,3.37,10000000000000.00,3.32,10000000000000.00,22,14.0,84.00,336.00,350.00,84.00,84.00,336.00,84.00,84.00,70.00,98.00,84.00,280.00,448.00,84.00,84.00,84.00,84.00,98.00,84.00,84.00,84.00,266.00
10,0.36,0.02,0.23,8.42,8.34,0.02,100000000000000.00,0.18,100000000000000.00,21,13.0,78.00,78.00,78.00,78.00,78.00,78.00,13.00,78.00,78.00,78.00,78.00,65.00,325.00,39.00,377.00,26.00,78.00,91.00,416.00,78.00,247.00
11,0.35,0.02,0.23,8.42,8.34,0.02,100000000000000.00,0.18,100000000000000.00,21,13.0,325.00,78.00,78.00,78.00,26.00,78.00,312.00,13.00,78.00,78.00,221.00,312.00,26.00,52.00,78.00,78.00,78.00,65.00,78.00,78.00,65.00
12,0.40,0.02,0.23,8.42,8.34,0.02,100000000000000.00,0.18,100000000000000.00,21,13.0,78.00,78.00,78.00,78.00,78.00,52.00,286.00,234.00,13.00,78.00,78.00,312.00,26.00,91.00,78.00,208.00,65.00,78.00,78.00,247.00,78.00
13,0.41,0.19,2.29,20.02,19.44,123.96,1000000000000000.00,20.02,1000000000000000.00,20,12.0,228.00,288.00,72.00,72.00,60.00,72.00,72.00,312.00,72.00,72.00,228.00,12.00,12.00,60.00,228.00,72.00,72.00,72.00,192.00,276.00
14,0.42,0.19,2.29,20.02,19.44,123.96,1000000000000000.00,20.02,1000000000000000.00,20,12.0,72.00,288.00,36.00,72.00,252.00,72.00,72.00,72.00,72.00,72.00,288.00,72.00,84.00,72.00,72.00,72.00,12.00,372.00,264.00,348.00
15,0.47,1.94,22.92,0.11,0.09,0.06,10000000000000000.00,0.11,10000000000000000.00,21,11.0,66.00,66.00,231.00,66.00,66.00,66.00,66.00,66.00,66.00,66.00,66.00,22.00,66.00,66.00,77.00,66.00,22.00,66.00,66.00,66.00,66.00
16,0.47,17.23,34.85,0.11,0.09,17.23,10000000000000000.00,12.32,10000000000000000.00,22,10.0,60.00,60.00,60.00,60.00,60.00,60.00,60.00,240.00,60.00,70.00,60.00,190.00,60.00,220.00,60.00,60.00,60.00,200.00,50.00,10.00,10.00,60.00
17,0.47,17.23,34.85,0.11,0.09,17.23,10000000000000000.00,12.32,10000000000000000.00,22,10.0,50.00,60.00,60.00,60.00,60.00,60.00,40.00,20.00,60.00,250.00,250.00,60.00,20.00,300.00,60.00,60.00,60.00,30.00,60.00,60.00,60.00,60.00
18,0.47,17.23,34.85,0.11,0.09,17.23,10000000000000000.00,12.32,10000000000000000.00,22,10.0,10.00,60.00,60.00,250.00,240.00,250.00,210.00,60.00,60.00,200.00,40.00,60.00,60.00,70.00,60.00,70.00,50.00,220.00,60.00,240.00,40.00,240.00
19,0.50,17.23,34.85,0.11,0.09,17.23,10000000000000000.00,12.32,10000000000000000.00,22,10.0,60.00,60.00,60.00,210.00,220.00,60.00,60.00,250.00,60.00,220.00,60.00,60.00,60.00,60.00,160.00,260.00,10.00,10.00,60.00,60.00,20.00,60.00
20,0.49,1.50,2.11,1.07,0.87,1.50,100000000000000000.00,1.54,100000000000000000.00,23,9.0,54.00,216.00,171.00,54.00,9.00,45.00,216.00,45.00,54.00,171.00,54.00,225.00,9.00,54.00,9.00,54.00,207.00,54.00,54.00,54.00,54.00,54.00,54.00
21,0.46,1.50,2.11,1.07,0.87,1.50,100000000000000000.00,1.54,100000000000000000.00,23,9.0,54.00,225.00,54.00,9.00,63.00,54.00,54.00,9.00,54.00,216.00,18.00,45.00,54.00,54.00,45.00,9.00,216.00,54.00,54.00,36.00,9.00,189.00,9.00
22,0.51,1.50,2.11,1.07,0.87,1.50,100000000000000000.00,1.54,100000000000000000.00,23,9.0,27.00,9.00,54.00,54.00,54.00,54.00,54.00,54.00,54.00,54.00,54.00,225.00,45.00,54.00,54.00,18.00,54.00,54.00,81.00,54.00,54.00,54.00,54.00
23,0.52,0.09,0.08,1.07,0.87,0.09,100000000000000000.00,0.18,100000000000000000.00,22,8.0,16.00,136.00,48.00,48.00,48.00,48.00,48.00,176.00,48.00,56.00,24.00,48.00,56.00,192.00,192.00,48.00,48.00,8.00,136.00,32.00,48.00,48.00
24,0.51,0.09,0.08,1.07,0.87,0.09,100000000000000000.00,0.18,100000000000000000.00,22,8.0,32.00,48.00,48.00,48.00,48.00,8.00,40.00,8.00,48.00,200.00,48.00,48.00,56.00,48.00,48.00,208.00,48.00,8.00,40.00,48.00,16.00,48.00
25,0.56,0.09,0.08,1.07,0.87,0.09,100000000000000000.00,0.18,100000000000000000.00,22,8.0,48.00,48.00,48.00,16.00,8.00,48.00,8.00,48.00,48.00,8.00,16.00,48.00,48.00,48.00,32.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00
26,0.56,0.09,0.08,3.55,5.73,8.53,100000000000000000.00,3.55,100000000000000000.00,21,7.0,42.00,42.00,21.00,14.00,35.00,42.00,42.00,28.00,42.00,42.00,140.00,161.00,42.00,42.00,42.00,42.00,42.00,42.00,42.00,42.00,42.00
27,0.56,0.09,0.08,3.55,5.73,8.53,100000000000000000.00,3.55,100000000000000000.00,21,7.0,42.00,42.00,42.00,42.00,42.00,42.00,14.00,42.00,119.00,42.00,7.00,175.00,21.00,42.00,42.00,42.00,7.00,175.00,7.00,42.00,42.00
28,0.55,0.09,0.08,3.55,5.73,8.53,100000000000000000.00,3.55,100000000000000000.00,21,7.0,42.00,35.00,42.00,168.00,42.00,77.00,42.00,140.00,42.00,42.00,14.00,49.00,42.00,42.00,42.00,28.00,42.00,42.00,14.00,7.00,14.00
29,0.55,0.09,0.08,3.55,5.73,8.53,100000000000000000.00,3.55,100000000000000000.00,21,7.0,175.00,42.00,14.00,175.00,161.00,175.00,42.00,42.00,133.00,42.00,42.00,42.00,42.00,168.00,168.00,28.00,126.00,42.00,42.00,42.00,154.00
30,0.55,0.09,0.08,3.55,5.73,8.53,100000000000000000.00,3.55,100000000000000000.00,21,7.0,28.00,42.00,175.00,42.00,14.00,42.00,42.00,154.00,42.00,168.00,42.00,42.00,42.00,42.00,42.00,21.00,42.00,14.00,14.00,49.00,7.00
31,0.55,0.09,0.08,3.55,5.73,8.53,100000000000000000.00,3.55,100000000000000000.00,21,7.0,42.00,42.00,7.00,105.00,7.00,42.00,42.00,175.00,42.00,7.00,42.00,42.00,42.00,42.00,42.00,42.00,42.00,168.00,147.00,42.00,42.00
32,0.56,0.09,0.08,3.55,5.73,8.53,100000000000000000.00,3.55,100000000000000000.00,21,7.0,7.00,28.00,42.00,42.00,42.00,140.00,140.00,42.00,14.00,42.00,42.00,42.00,35.00,14.00,42.00,21.00,42.00,42.00,42.00,175.00,42.00
33,0.55,0.09,0.08,3.55,5.73,8.53,100000000000000000.00,3.55,100000000000000000.00,21,7.0,42.00,42.00,42.00,14.00,7.00,21.00,21.00,42.00,21.00,14.00,7.00,42.00,147.00,42.00,49.00,154.00,42.00,154.00,28.00,21.00,28.00
34,0.56,0.09,0.08,3.55,5.73,8.53,100000000000000000.00,3.55,100000000000000000.00,21,7.0,7.00,42.00,133.00,42.00,140.00,140.00,168.00,42.00,14.00,35.00,161.00,140.00,154.00,42.00,7.00,42.00,7.00,42.00,42.00,42.00,28.00
35,0.56,0.09,0.08,3.55,5.73,8.53,100000000000000000.00,3.55,100000000000000000.00,21,7.0,42.00,7.00,42.00,42.00,7.00,133.00,42.00,42.00,14.00,42.00,175.00,35.00,42.00,42.00,7.00,42.00,42.00,49.00,175.00,42.00,42.00
36,0.58,0.09,0.08,3.55,5.73,8.53,100000000000000000.00,3.55,100000000000000000.00,21,7.0,28.00,7.00,42.00,175.00,77.00,49.00,42.00,42.00,21.00,42.00,42.00,42.00,7.00,28.00,42.00,42.00,42.00,7.00,28.00,7.00,42.00
37,0.57,0.90,0.84,2.18,3.16,2.28,1000000000000000000.00,2.18,1000000000000000000.00,20,6.0,36.00,36.00,12.00,36.00,36.00,6.00,126.00,120.00,6.00,36.00,36.00,144.00,6.00,36.00,36.00,36.00,36.00,36.00,6.00,36.00
38,0.58,0.90,0.84,2.18,3.16,2.28,1000000000000000000.00,2.18,1000000000000000000.00,20,6.0,18.00,18.00,36.00,36.00,24.00,138.00,150.00,150.00,120.00,36.00,36.00,36.00,30.00,6.00,126.00,6.00,36.00,36.00,36.00,36.00
