1,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,120.00,120.00,120.00,120.00,120.00,120.00,100.00,80.00,40.00,20.00,120.00,60.00,120.00,120.00,120.00,80.00,20.00,420.00,140.00,440.00
2,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,360.00,120.00,120.00,120.00,120.00,40.00,40.00,40.00,120.00,140.00,120.00,120.00,120.00,20.00,120.00,120.00,120.00,120.00,20.00,120.00
3,0.10,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,120.00,140.00,120.00,380.00,400.00,120.00,120.00,120.00,480.00,120.00,120.00,120.00,520.00,120.00,20.00,120.00,120.00,80.00,120.00,20.00
4,0.12,10000000000.00,10000000000.00,1.11,0.92,0.92,10000000000.00,1.11,10000000000.00,21,21.0,525.00,126.00,126.00,105.00,147.00,126.00,147.00,21.00,84.00,126.00,126.00,126.00,84.00,462.00,126.00,126.00,126.00,126.00,126.00,126.00,105.00
5,0.14,0.26,0.12,1.11,0.92,0.92,0.12,1.11,0.02,20,20.0,20.00,500.00,380.00,120.00,120.00,120.00,400.00,120.00,120.00,520.00,100.00,120.00,100.00,120.00,120.00,140.00,120.00,100.00,120.00,120.00
6,0.19,2.56,1.22,13.57,37.48,4.56,1.22,13.57,0.24,19,19.0,76.00,57.00,114.00,114.00,361.00,323.00,114.00,114.00,114.00,38.00,114.00,114.00,114.00,114.00,418.00,114.00,114.00,114.00,114.00
7,0.18,2.56,1.22,1.76,2.16,2.14,1.22,1.76,0.24,18,18.0,108.00,108.00,432.00,450.00,72.00,18.00,90.00,18.00,342.00,108.00,54.00,90.00,18.00,360.00,432.00,36.00,90.00,108.00
8,0.29,2.56,1.22,1.76,2.16,2.14,1.22,1.76,0.24,18,18.0,108.00,180.00,18.00,414.00,306.00,324.00,432.00,360.00,36.00,108.00,414.00,90.00,108.00,108.00,108.00,108.00,18.00,414.00
9,0.28,25.64,12.23,0.05,0.05,0.00,12.23,0.05,2.43,19,19.0,95.00,456.00,380.00,114.00,114.00,19.00,114.00,19.00,114.00,266.00,114.00,95.00,494.00,418.00,19.00,95.00,95.00,114.00,475.00
10,0.33,25.64,12.23,0.05,0.05,0.00,12.23,0.05,2.43,19,19.0,114.00,380.00,114.00,114.00,114.00,114.00,38.00,114.00,114.00,494.00,76.00,133.00,114.00,114.00,114.00,475.00,114.00,114.00,114.00
11,0.37,4629.84,27.17,0.51,0.52,0.00,27.17,0.51,14.33,20,20.0,120.00,120.00,60.00,100.00,120.00,120.00,120.00,120.00,40.00,120.00,100.00,120.00,60.00,120.00,20.00,120.00,120.00,120.00,120.00,100.00
12,0.32,1.38,0.89,0.51,0.52,0.00,0.89,0.51,0.82,19,19.0,19.00,57.00,190.00,304.00,76.00,475.00,114.00,114.00,19.00,38.00,342.00,19.00,114.00,19.00,114.00,437.00,114.00,114.00,57.00
13,0.39,1.38,0.89,0.51,0.52,0.00,0.89,0.51,0.82,19,19.0,114.00,114.00,95.00,342.00,133.00,399.00,114.00,114.00,114.00,114.00,114.00,76.00,76.00,114.00,114.00,114.00,456.00,114.00,380.00
14,0.33,13.83,8.87,3.32,4.94,3.05,8.87,3.32,8.17,20,20.0,120.00,20.00,120.00,500.00,120.00,80.00,120.00,120.00,360.00,100.00,120.00,120.00,120.00,120.00,520.00,60.00,20.00,120.00,40.00,120.00
15,0.35,13.83,8.87,3.32,4.94,3.05,8.87,3.32,8.17,20,20.0,120.00,120.00,460.00,120.00,120.00,20.00,120.00,20.00,20.00,60.00,120.00,120.00,120.00,120.00,20.00,120.00,100.00,60.00,460.00,120.00
16,0.40,13.83,8.87,3.32,4.94,3.05,8.87,3.32,8.17,20,20.0,500.00,120.00,120.00,400.00,20.00,120.00,120.00,120.00,120.00,20.00,140.00,120.00,40.00,440.00,520.00,120.00,120.00,120.00,20.00,440.00
17,0.41,0.74,0.70,33.24,49.36,30.51,0.70,33.24,0.81,19,19.0,114.00,114.00,342.00,703.00,76.00,475.00,114.00,323.00,114.00,95.00,361.00,304.00,57.00,19.00,57.00,114.00,114.00,76.00,114.00
18,0.49,0.74,0.70,1.55,1.72,1.32,0.70,1.55,0.81,18,18.0,108.00,90.00,108.00,36.00,108.00,108.00,108.00,252.00,108.00,360.00,108.00,72.00,108.00,108.00,18.00,108.00,108.00,108.00
19,0.48,0.74,0.70,0.56,0.37,0.76,0.70,0.56,0.81,17,17.0,102.00,102.00,102.00,85.00,102.00,68.00,425.00,340.00,340.00,102.00,102.00,34.00,102.00,221.00,102.00,17.00,102.00
20,0.40,0.74,0.70,0.56,0.37,0.76,0.70,0.56,0.81,17,17.0,102.00,102.00,442.00,102.00,68.00,102.00,17.00,68.00,102.00,408.00,17.00,102.00,68.00,102.00,102.00,102.00,102.00
21,0.52,0.74,0.70,0.56,0.37,0.76,0.70,0.56,0.81,17,17.0,102.00,102.00,102.00,102.00,102.00,340.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,17.00
22,0.51,7.36,6.99,0.69,1.13,0.68,6.99,0.69,8.06,18,18.0,108.00,396.00,126.00,612.00,18.00,126.00,36.00,36.00,90.00,108.00,108.00,594.00,108.00,108.00,108.00,108.00,36.00,450.00
23,0.53,7.36,6.99,0.69,1.13,0.68,6.99,0.69,8.06,18,18.0,108.00,108.00,360.00,432.00,108.00,108.00,108.00,36.00,90.00,72.00,126.00,90.00,198.00,108.00,108.00,468.00,108.00,108.00
24,0.50,0.93,0.40,6.89,11.29,6.78,0.40,6.89,0.50,17,17.0,102.00,102.00,102.00,85.00,68.00,408.00,102.00,51.00,17.00,187.00,102.00,34.00,374.00,102.00,102.00,391.00,425.00
25,0.56,0.93,0.40,6.89,11.29,6.78,0.40,6.89,0.50,17,17.0,102.00,102.00,102.00,102.00,102.00,85.00,102.00,238.00,102.00,102.00,102.00,102.00,102.00,408.00,102.00,102.00,102.00
26,0.58,0.93,0.40,1.07,1.42,1.19,0.40,1.07,0.50,16,16.0,64.00,96.00,320.00,400.00,96.00,48.00,16.00,96.00,96.00,400.00,400.00,80.00,96.00,288.00,32.00,96.00
27,0.57,0.93,0.40,0.38,0.63,0.40,0.40,0.38,0.50,17,17.0,102.00,391.00,102.00,102.00,391.00,102.00,102.00,102.00,68.00,68.00,102.00,102.00,102.00,102.00,102.00,357.00,68.00
28,0.60,0.93,0.40,0.38,0.63,0.40,0.40,0.38,0.50,17,17.0,51.00,68.00,102.00,102.00,408.00,102.00,408.00,68.00,102.00,102.00,102.00,102.00,408.00,102.00,51.00,85.00,408.00
29,0.58,1.97,2.16,3.77,6.32,4.04,2.16,3.77,2.08,16,16.0,32.00,96.00,112.00,96.00,16.00,96.00,96.00,96.00,96.00,96.00,32.00,304.00,32.00,384.00,96.00,96.00
30,0.61,1.97,2.16,3.77,6.32,4.04,2.16,3.77,2.08,16,16.0,96.00,32.00,96.00,96.00,112.00,80.00,96.00,96.00,96.00,96.00,96.00,48.00,400.00,48.00,48.00,96.00
31,0.62,1.97,2.16,0.40,0.13,0.21,2.16,0.40,2.08,17,17.0,102.00,17.00,102.00,102.00,17.00,102.00,85.00,102.00,102.00,102.00,102.00,102.00,102.00,68.00,102.00,102.00,102.00
32,0.60,1.97,2.16,0.40,0.13,0.21,2.16,0.40,2.08,17,17.0,425.00,102.00,102.00,17.00,102.00,102.00,102.00,102.00,102.00,102.00,408.00,17.00,102.00,102.00,102.00,34.00,68.00
33,0.60,1.97,2.16,0.40,0.13,0.21,2.16,0.40,2.08,17,17.0,102.00,102.00,425.00,425.00,102.00,34.00,17.00,102.00,102.00,102.00,102.00,357.00,17.00,374.00,102.00,102.00,51.00
34,0.61,1.97,2.16,0.40,0.13,0.21,2.16,0.40,2.08,17,17.0,85.00,85.00,17.00,102.00,102.00,102.00,102.00,102.00,102.00,153.00,340.00,102.00,102.00,85.00,34.00,323.00,102.00
35,0.61,1.97,2.16,0.40,0.13,0.21,2.16,0.40,2.08,17,17.0,102.00,68.00,102.00,34.00,102.00,102.00,425.00,102.00,119.00,51.00,323.00,102.00,102.00,17.00,340.00,102.00,51.00
36,0.64,1.97,2.16,0.40,0.13,0.21,2.16,0.40,2.08,17,17.0,102.00,374.00,34.00,102.00,408.00,17.00,102.00,102.00,102.00,102.00,306.00,102.00,102.00,51.00,34.00,102.00,102.00
37,0.63,7.11,7.68,4.03,1.30,2.09,7.68,4.03,14.71,18,18.0,342.00,36.00,108.00,90.00,360.00,108.00,90.00,18.00,108.00,108.00,414.00,108.00,36.00,108.00,108.00,72.00,18.00,54.00
38,0.61,7.11,7.68,4.03,1.30,2.09,7.68,4.03,14.71,18,18.0,108.00,108.00,108.00,108.00,90.00,72.00,108.00,18.00,108.00,108.00,126.00,108.00,108.00,18.00,108.00,450.00,666.00,108.00
39,0.64,7.11,7.68,4.03,1.30,2.09,7.68,4.03,14.71,18,18.0,306.00,108.00,432.00,54.00,432.00,108.00,108.00,108.00,108.00,90.00,108.00,396.00,36.00,72.00,108.00,108.00,72.00,108.00
40,0.65,7.11,7.68,4.03,1.30,2.09,7.68,4.03,14.71,18,18.0,108.00,108.00,468.00,108.00,360.00,36.00,108.00,108.00,342.00,108.00,108.00,108.00,72.00,108.00,36.00,108.00,108.00,306.00
41,0.68,0.74,0.09,40.33,12.99,20.88,0.09,40.33,0.02,17,17.0,34.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,68.00,102.00
42,0.67,0.74,0.09,5.71,97.44,3.88,0.09,5.71,0.02,16,16.0,96.00,96.00,32.00,96.00,96.00,32.00,96.00,96.00,96.00,96.00,96.00,384.00,48.00,96.00,288.00,96.00
43,0.66,0.74,0.09,5.71,97.44,3.88,0.09,5.71,0.02,16,16.0,96.00,96.00,96.00,304.00,96.00,352.00,96.00,288.00,96.00,96.00,80.00,32.00,96.00,400.00,48.00,320.00
44,0.67,0.74,0.09,5.71,97.44,3.88,0.09,5.71,0.02,16,16.0,96.00,320.00,80.00,96.00,96.00,320.00,336.00,64.00,96.00,80.00,48.00,304.00,352.00,48.00,96.00,80.00
45,0.62,0.74,0.09,5.71,97.44,3.88,0.09,5.71,0.02,16,16.0,96.00,96.00,384.00,64.00,352.00,16.00,16.00,96.00,224.00,64.00,16.00,96.00,32.00,16.00,400.00,176.00
46,0.61,0.74,0.09,5.71,97.44,3.88,0.09,5.71,0.02,16,16.0,96.00,96.00,96.00,64.00,80.00,16.00,112.00,80.00,80.00,480.00,80.00,496.00,96.00,96.00,16.00,64.00
47,0.64,0.74,0.09,5.71,97.44,3.88,0.09,5.71,0.02,16,16.0,96.00,96.00,352.00,352.00,96.00,32.00,32.00,48.00,64.00,96.00,96.00,96.00,16.00,96.00,96.00,32.00
48,0.68,0.74,0.09,5.71,97.44,3.88,0.09,5.71,0.02,16,16.0,64.00,96.00,96.00,96.00,96.00,96.00,96.00,96.00,416.00,96.00,96.00,96.00,96.00,288.00,96.00,96.00
49,0.69,0.74,0.09,5.71,97.44,3.88,0.09,5.71,0.02,16,16.0,96.00,96.00,96.00,80.00,16.00,96.00,96.00,96.00,400.00,208.00,96.00,32.00,352.00,96.00,96.00,96.00
50,0.69,7.37,0.94,1.91,2.22,1.87,0.94,1.91,0.16,15,15.0,30.00,90.00,45.00,90.00,360.00,45.00,90.00,90.00,315.00,90.00,375.00,90.00,90.00,315.00,90.00
51,0.71,7.37,0.94,1.91,2.22,1.87,0.94,1.91,0.16,15,15.0,90.00,315.00,45.00,90.00,90.00,90.00,90.00,375.00,285.00,15.00,555.00,90.00,375.00,90.00,90.00
52,0.69,7.37,0.94,0.88,0.93,0.84,0.94,0.88,0.16,16,16.0,384.00,336.00,96.00,96.00,96.00,96.00,96.00,96.00,96.00,96.00,16.00,64.00,96.00,16.00,96.00,32.00
