0.000000000000000000e+00,9.859999999999999321e-02,1.021999999999999992e-01,1.160000000000000059e-01,9.959999999999999409e-02,8.759999999999999731e-02,1.125000000000000028e-01,8.870000000000000107e-02,1.151999999999999968e-01,1.131000000000000061e-01,1.063000000000000056e-01
1.000000000000000000e+00,1.779000000000000026e-01,1.388000000000000067e-01,1.509999999999999953e-01,1.719999999999999862e-01,2.293000000000000038e-01,1.438000000000000111e-01,1.962000000000000133e-01,1.355000000000000093e-01,1.696999999999999897e-01,1.559000000000000108e-01
2.000000000000000000e+00,1.841000000000000136e-01,2.474999999999999978e-01,1.466000000000000081e-01,2.485999999999999877e-01,2.444999999999999951e-01,1.502000000000000002e-01,1.647000000000000131e-01,2.291999999999999871e-01,1.864999999999999991e-01,1.821000000000000119e-01
3.000000000000000000e+00,2.679000000000000270e-01,3.301999999999999935e-01,1.466000000000000081e-01,3.931999999999999940e-01,3.499999999999999778e-01,1.875000000000000000e-01,3.551000000000000267e-01,3.109000000000000097e-01,3.594999999999999862e-01,3.274000000000000243e-01
4.000000000000000000e+00,3.819000000000000172e-01,2.610999999999999988e-01,3.084999999999999964e-01,2.790000000000000258e-01,4.223000000000000087e-01,2.018999999999999961e-01,4.501000000000000001e-01,3.751999999999999780e-01,4.440000000000000058e-01,2.432999999999999885e-01
5.000000000000000000e+00,2.906000000000000250e-01,3.381000000000000116e-01,2.819999999999999729e-01,3.696999999999999731e-01,4.517999999999999794e-01,2.310999999999999999e-01,3.610999999999999766e-01,4.227000000000000202e-01,4.103999999999999870e-01,2.265000000000000069e-01
6.000000000000000000e+00,3.910000000000000142e-01,3.789000000000000146e-01,3.259000000000000230e-01,3.383999999999999786e-01,4.378000000000000225e-01,4.662999999999999923e-01,3.124000000000000110e-01,2.953000000000000069e-01,3.144000000000000128e-01,4.631000000000000116e-01
7.000000000000000000e+00,4.950999999999999845e-01,4.023999999999999799e-01,2.757999999999999896e-01,4.777000000000000135e-01,2.909999999999999809e-01,4.030000000000000249e-01,3.690999999999999837e-01,3.352999999999999869e-01,4.323000000000000176e-01,5.254999999999999671e-01
8.000000000000000000e+00,5.412000000000000144e-01,3.705999999999999850e-01,5.233999999999999764e-01,5.194999999999999618e-01,5.881999999999999451e-01,3.654999999999999916e-01,4.375000000000000000e-01,5.653000000000000247e-01,4.976999999999999758e-01,5.020000000000000018e-01
9.000000000000000000e+00,5.564000000000000057e-01,4.768000000000000016e-01,5.386999999999999567e-01,4.894000000000000017e-01,5.741000000000000547e-01,4.893000000000000127e-01,5.913000000000000478e-01,5.190000000000000169e-01,5.483000000000000096e-01,3.760000000000000009e-01
