0.000000000000000000e+00,8.999999999999999667e-02,9.049999999999999711e-02,1.066000000000000003e-01,1.028000000000000025e-01,9.579999999999999627e-02,1.048999999999999932e-01,9.639999999999999958e-02,1.122999999999999970e-01,1.030999999999999972e-01,1.059999999999999970e-01
1.000000000000000000e+00,1.456000000000000072e-01,1.693999999999999950e-01,1.471999999999999975e-01,1.123999999999999999e-01,1.188000000000000028e-01,1.244999999999999996e-01,1.661999999999999866e-01,1.700000000000000122e-01,1.381000000000000005e-01,1.695000000000000118e-01
2.000000000000000000e+00,1.867000000000000048e-01,1.884000000000000119e-01,1.227000000000000035e-01,1.852999999999999925e-01,1.625999999999999945e-01,1.267999999999999960e-01,1.303999999999999881e-01,1.484000000000000041e-01,1.562999999999999945e-01,1.368000000000000049e-01
3.000000000000000000e+00,2.778999999999999804e-01,3.136999999999999789e-01,1.706000000000000016e-01,2.829999999999999738e-01,1.968999999999999917e-01,1.754000000000000004e-01,3.423999999999999821e-01,2.106999999999999984e-01,2.416000000000000092e-01,1.484000000000000041e-01
4.000000000000000000e+00,3.481000000000000205e-01,4.307000000000000273e-01,2.681999999999999940e-01,3.660999999999999810e-01,2.383000000000000118e-01,1.603999999999999870e-01,3.905000000000000138e-01,2.939999999999999836e-01,2.927000000000000157e-01,2.987000000000000210e-01
5.000000000000000000e+00,3.311000000000000054e-01,3.144000000000000128e-01,3.086999999999999744e-01,4.156000000000000250e-01,3.672000000000000264e-01,4.137000000000000122e-01,3.790999999999999925e-01,3.231999999999999873e-01,3.160999999999999921e-01,3.503000000000000003e-01
6.000000000000000000e+00,4.556999999999999940e-01,3.180000000000000049e-01,2.867999999999999994e-01,4.868000000000000105e-01,4.148999999999999910e-01,4.469000000000000195e-01,2.918999999999999928e-01,2.705000000000000182e-01,4.087999999999999967e-01,2.962000000000000188e-01
7.000000000000000000e+00,3.879000000000000226e-01,4.363000000000000211e-01,3.412999999999999923e-01,4.176000000000000267e-01,4.082000000000000073e-01,3.709999999999999964e-01,4.103999999999999870e-01,3.551000000000000267e-01,4.529000000000000248e-01,3.382999999999999896e-01
8.000000000000000000e+00,2.822999999999999954e-01,4.268000000000000127e-01,3.338999999999999746e-01,3.795999999999999930e-01,3.618000000000000105e-01,3.971000000000000085e-01,4.652999999999999914e-01,4.334999999999999964e-01,3.407000000000000028e-01,4.077999999999999958e-01
9.000000000000000000e+00,5.480000000000000426e-01,4.456999999999999851e-01,4.052000000000000046e-01,4.858999999999999986e-01,4.267000000000000237e-01,4.935999999999999832e-01,5.212999999999999856e-01,5.016000000000000458e-01,5.292999999999999927e-01,4.688999999999999835e-01
1.000000000000000000e+01,5.760999999999999455e-01,5.167000000000000481e-01,4.854999999999999871e-01,4.289000000000000035e-01,5.074999999999999512e-01,4.666000000000000147e-01,5.948999999999999844e-01,4.222000000000000197e-01,6.240999999999999881e-01,5.510000000000000453e-01
1.100000000000000000e+01,4.968000000000000194e-01,5.223999999999999755e-01,4.576000000000000068e-01,5.023999999999999577e-01,5.584999999999999964e-01,5.874000000000000332e-01,5.395999999999999686e-01,5.100000000000000089e-01,4.909000000000000030e-01,4.635000000000000231e-01
1.200000000000000000e+01,5.584000000000000075e-01,5.221999999999999975e-01,5.182999999999999829e-01,5.657999999999999696e-01,5.567999999999999616e-01,4.808999999999999941e-01,4.186000000000000276e-01,5.479000000000000536e-01,5.457999999999999519e-01,3.875000000000000111e-01
1.300000000000000000e+01,4.517999999999999794e-01,6.040999999999999703e-01,6.125000000000000444e-01,5.564000000000000057e-01,6.562000000000000055e-01,4.845999999999999752e-01,6.195000000000000506e-01,5.493000000000000105e-01,5.867999999999999883e-01,5.107000000000000428e-01
1.400000000000000000e+01,6.042999999999999483e-01,6.077000000000000179e-01,5.132999999999999785e-01,4.813000000000000056e-01,6.261999999999999789e-01,5.826000000000000068e-01,6.534999999999999698e-01,4.444000000000000172e-01,6.635999999999999677e-01,6.370000000000000107e-01
1.500000000000000000e+01,6.559000000000000385e-01,6.556999999999999496e-01,5.454999999999999849e-01,5.288000000000000478e-01,6.084000000000000519e-01,5.221000000000000085e-01,5.817999999999999838e-01,6.965999999999999970e-01,6.777999999999999581e-01,6.337000000000000410e-01
1.600000000000000000e+01,6.401999999999999913e-01,6.763000000000000123e-01,6.512000000000000011e-01,6.559000000000000385e-01,5.849999999999999645e-01,6.306000000000000494e-01,6.857999999999999652e-01,6.744999999999999885e-01,7.119999999999999662e-01,6.069999999999999840e-01
1.700000000000000000e+01,6.425999999999999490e-01,7.057999999999999829e-01,6.320000000000000062e-01,6.746999999999999664e-01,6.690000000000000391e-01,6.922000000000000375e-01,7.010999999999999455e-01,5.768999999999999684e-01,7.378000000000000114e-01,5.826999999999999957e-01
1.800000000000000000e+01,7.356000000000000316e-01,6.909999999999999476e-01,6.084000000000000519e-01,6.266000000000000458e-01,6.993000000000000327e-01,6.703000000000000069e-01,7.143000000000000460e-01,6.596999999999999531e-01,7.107999999999999874e-01,6.758999999999999453e-01
1.900000000000000000e+01,7.538000000000000256e-01,6.878999999999999559e-01,6.709000000000000519e-01,5.964000000000000412e-01,6.637999999999999456e-01,7.060999999999999499e-01,7.218999999999999861e-01,7.062000000000000499e-01,6.812000000000000277e-01,6.848999999999999533e-01
2.000000000000000000e+01,7.379999999999999893e-01,7.187000000000000055e-01,7.157000000000000028e-01,7.277000000000000135e-01,7.150999999999999579e-01,7.430999999999999828e-01,7.632999999999999785e-01,7.250999999999999668e-01,7.561999999999999833e-01,6.775999999999999801e-01
2.100000000000000000e+01,7.033000000000000362e-01,7.557000000000000384e-01,6.513999999999999790e-01,7.492999999999999661e-01,7.286000000000000254e-01,7.231999999999999540e-01,7.592999999999999750e-01,6.663000000000000034e-01,7.711999999999999966e-01,7.204000000000000403e-01
2.200000000000000000e+01,7.116000000000000103e-01,7.670000000000000151e-01,6.118000000000000105e-01,6.823000000000000176e-01,7.158999999999999808e-01,6.846999999999999753e-01,6.756999999999999673e-01,7.449000000000000066e-01,7.066999999999999948e-01,6.686999999999999611e-01
2.300000000000000000e+01,7.861000000000000210e-01,7.764999999999999680e-01,6.611000000000000210e-01,6.318000000000000282e-01,7.140999999999999570e-01,7.531999999999999806e-01,7.236000000000000210e-01,7.667000000000000481e-01,7.566000000000000503e-01,7.299999999999999822e-01
2.400000000000000000e+01,7.048999999999999710e-01,7.619000000000000217e-01,6.971000000000000529e-01,7.495000000000000551e-01,7.307000000000000162e-01,7.804999999999999716e-01,6.964000000000000190e-01,7.572999999999999732e-01,7.583999999999999631e-01,7.556000000000000494e-01
2.500000000000000000e+01,7.408000000000000140e-01,7.882000000000000117e-01,7.587000000000000410e-01,7.603999999999999648e-01,7.119999999999999662e-01,7.641000000000000014e-01,7.697000000000000508e-01,7.112000000000000544e-01,7.871000000000000218e-01,7.627000000000000446e-01
2.600000000000000000e+01,7.046000000000000041e-01,7.924999999999999822e-01,7.634999999999999565e-01,7.309999999999999831e-01,6.322999999999999732e-01,7.779000000000000359e-01,8.192000000000000393e-01,8.004999999999999893e-01,8.052000000000000268e-01,7.580999999999999961e-01
2.700000000000000000e+01,7.670000000000000151e-01,8.223000000000000309e-01,7.488000000000000211e-01,7.479999999999999982e-01,7.855999999999999650e-01,7.916999999999999593e-01,8.120000000000000551e-01,7.740000000000000213e-01,8.066999999999999726e-01,7.820000000000000284e-01
2.800000000000000000e+01,7.649000000000000243e-01,8.217999999999999750e-01,7.327000000000000179e-01,7.488000000000000211e-01,7.697000000000000508e-01,7.442999999999999616e-01,7.739000000000000323e-01,7.638000000000000345e-01,7.667000000000000481e-01,7.724999999999999645e-01
2.900000000000000000e+01,7.647000000000000464e-01,8.215999999999999970e-01,7.361999999999999655e-01,7.926999999999999602e-01,7.304000000000000492e-01,7.207000000000000073e-01,7.924999999999999822e-01,7.923999999999999932e-01,8.118999999999999551e-01,7.317000000000000171e-01
3.000000000000000000e+01,8.112000000000000322e-01,7.685999999999999499e-01,7.592999999999999750e-01,7.966999999999999638e-01,7.544999999999999485e-01,7.703999999999999737e-01,7.917999999999999483e-01,7.456000000000000405e-01,8.187999999999999723e-01,7.887999999999999456e-01
3.100000000000000000e+01,8.114000000000000101e-01,7.851000000000000201e-01,7.602999999999999758e-01,7.963000000000000078e-01,7.975999999999999757e-01,7.997999999999999554e-01,8.239999999999999547e-01,8.031000000000000361e-01,8.013000000000000123e-01,7.909000000000000474e-01
3.200000000000000000e+01,8.004999999999999893e-01,7.899000000000000465e-01,7.491999999999999771e-01,7.704999999999999627e-01,7.844999999999999751e-01,7.495000000000000551e-01,7.983999999999999986e-01,8.176999999999999824e-01,8.166999999999999815e-01,8.179999999999999494e-01
3.300000000000000000e+01,8.173000000000000265e-01,8.014999999999999902e-01,7.858000000000000540e-01,7.468000000000000194e-01,8.270999999999999464e-01,8.142000000000000348e-01,8.033000000000000140e-01,8.185000000000000053e-01,8.401999999999999469e-01,7.785999999999999588e-01
