0.000000000000000000e+00,1.063000000000000056e-01,8.719999999999999973e-02,9.589999999999999913e-02,8.939999999999999336e-02,9.819999999999999563e-02,8.540000000000000369e-02,1.064999999999999974e-01,1.055999999999999994e-01,8.640000000000000457e-02,9.969999999999999696e-02
1.000000000000000000e+00,1.486000000000000099e-01,1.481999999999999984e-01,1.385000000000000120e-01,1.224999999999999978e-01,1.547000000000000042e-01,1.451000000000000068e-01,1.328999999999999904e-01,1.279000000000000137e-01,1.123999999999999999e-01,1.595999999999999919e-01
2.000000000000000000e+00,1.577000000000000068e-01,1.449000000000000010e-01,1.789999999999999925e-01,1.280000000000000027e-01,1.718000000000000083e-01,1.343000000000000027e-01,1.819000000000000061e-01,1.675999999999999990e-01,1.198000000000000037e-01,1.290000000000000036e-01
3.000000000000000000e+00,2.913999999999999924e-01,2.733999999999999764e-01,2.278000000000000025e-01,2.043999999999999984e-01,1.686999999999999889e-01,2.431000000000000105e-01,2.424999999999999933e-01,2.182999999999999940e-01,1.589000000000000135e-01,1.509000000000000064e-01
4.000000000000000000e+00,3.462999999999999967e-01,2.462999999999999912e-01,2.515000000000000013e-01,2.726000000000000090e-01,3.018000000000000127e-01,3.130000000000000004e-01,2.898999999999999910e-01,2.973000000000000087e-01,1.472999999999999865e-01,3.736999999999999766e-01
5.000000000000000000e+00,3.189000000000000168e-01,3.594999999999999862e-01,3.991000000000000103e-01,3.463999999999999857e-01,3.885000000000000120e-01,3.153000000000000247e-01,3.318999999999999728e-01,3.129000000000000115e-01,2.454000000000000070e-01,3.557000000000000162e-01
6.000000000000000000e+00,4.202000000000000179e-01,4.123999999999999888e-01,4.153000000000000025e-01,3.237999999999999767e-01,4.188999999999999946e-01,4.183000000000000052e-01,3.725999999999999868e-01,2.721000000000000085e-01,2.575999999999999956e-01,3.649999999999999911e-01
7.000000000000000000e+00,4.903000000000000136e-01,3.549999999999999822e-01,4.285999999999999810e-01,3.941000000000000059e-01,3.991999999999999993e-01,3.285000000000000142e-01,3.009000000000000008e-01,3.279000000000000248e-01,3.851999999999999869e-01,3.885000000000000120e-01
8.000000000000000000e+00,4.568999999999999728e-01,3.145999999999999908e-01,3.427999999999999936e-01,4.247000000000000219e-01,2.814999999999999725e-01,3.623999999999999999e-01,3.111999999999999766e-01,4.275999999999999801e-01,3.963999999999999746e-01,5.244999999999999662e-01
9.000000000000000000e+00,4.918000000000000149e-01,4.706000000000000183e-01,5.072999999999999732e-01,5.298000000000000487e-01,5.265999999999999570e-01,4.465000000000000080e-01,4.122000000000000108e-01,4.118999999999999884e-01,3.387999999999999901e-01,4.959999999999999964e-01
1.000000000000000000e+01,5.503000000000000114e-01,5.037000000000000366e-01,5.481000000000000316e-01,4.514000000000000234e-01,5.306999999999999496e-01,4.259999999999999898e-01,4.627000000000000002e-01,4.718999999999999861e-01,3.810999999999999943e-01,4.783000000000000029e-01
1.100000000000000000e+01,5.654000000000000137e-01,4.505000000000000115e-01,4.773000000000000020e-01,5.208000000000000407e-01,5.251000000000000112e-01,4.980999999999999872e-01,3.755000000000000004e-01,4.193000000000000060e-01,4.652999999999999914e-01,6.025000000000000355e-01
1.200000000000000000e+01,4.887000000000000233e-01,6.048999999999999932e-01,4.978000000000000203e-01,5.516999999999999682e-01,5.741000000000000547e-01,5.844000000000000306e-01,4.974000000000000088e-01,5.858999999999999764e-01,4.696000000000000174e-01,6.479000000000000314e-01
1.300000000000000000e+01,5.686999999999999833e-01,6.135000000000000453e-01,5.775000000000000133e-01,6.453999999999999737e-01,5.340000000000000302e-01,6.202999999999999625e-01,5.080999999999999961e-01,5.184999999999999609e-01,5.872000000000000552e-01,4.702000000000000068e-01
1.400000000000000000e+01,6.541000000000000147e-01,5.721000000000000529e-01,6.218000000000000194e-01,5.030999999999999917e-01,5.400000000000000355e-01,5.715999999999999970e-01,5.281000000000000139e-01,5.615999999999999881e-01,5.728999999999999648e-01,5.773000000000000353e-01
1.500000000000000000e+01,6.621000000000000218e-01,6.482999999999999874e-01,5.820999999999999508e-01,5.659999999999999476e-01,5.675999999999999934e-01,6.493999999999999773e-01,5.256999999999999451e-01,5.227000000000000535e-01,5.486999999999999655e-01,5.168000000000000371e-01
1.600000000000000000e+01,6.017000000000000126e-01,6.764999999999999902e-01,6.558000000000000496e-01,6.510000000000000231e-01,6.895000000000000018e-01,6.229999999999999982e-01,5.778999999999999693e-01,6.186000000000000387e-01,5.816000000000000059e-01,6.764999999999999902e-01
