0.000000000000000000e+00,1.078000000000000069e-01,8.719999999999999973e-02,1.190999999999999975e-01,1.074999999999999983e-01,1.116999999999999937e-01,1.016999999999999987e-01,1.083999999999999964e-01,8.190000000000000058e-02,1.034000000000000058e-01,9.199999999999999845e-02
1.000000000000000000e+00,1.572000000000000064e-01,1.602999999999999980e-01,1.540999999999999870e-01,1.449000000000000010e-01,1.380000000000000115e-01,1.353999999999999926e-01,1.137999999999999984e-01,1.333999999999999908e-01,1.365000000000000102e-01,1.236000000000000015e-01
2.000000000000000000e+00,1.822000000000000008e-01,1.577999999999999958e-01,1.831000000000000127e-01,1.932999999999999996e-01,1.729999999999999871e-01,1.705000000000000127e-01,1.917000000000000093e-01,1.990999999999999992e-01,2.051999999999999935e-01,2.066000000000000059e-01
3.000000000000000000e+00,3.378999999999999782e-01,2.485999999999999877e-01,3.043000000000000149e-01,2.686000000000000054e-01,2.590000000000000080e-01,2.474999999999999978e-01,2.882000000000000117e-01,2.361000000000000043e-01,2.634000000000000230e-01,2.670000000000000151e-01
4.000000000000000000e+00,4.022999999999999909e-01,2.975999999999999757e-01,3.660999999999999810e-01,3.032000000000000250e-01,2.626000000000000001e-01,3.247999999999999776e-01,3.247999999999999776e-01,3.467000000000000082e-01,3.648000000000000131e-01,3.748000000000000220e-01
5.000000000000000000e+00,3.234000000000000208e-01,3.726999999999999758e-01,3.687000000000000277e-01,2.756000000000000116e-01,3.246999999999999886e-01,2.973000000000000087e-01,3.975000000000000200e-01,4.500000000000000111e-01,2.932000000000000162e-01,3.497999999999999998e-01
6.000000000000000000e+00,4.052999999999999936e-01,2.501999999999999780e-01,3.958999999999999742e-01,3.815000000000000058e-01,4.615000000000000213e-01,3.130000000000000004e-01,3.988999999999999768e-01,2.134999999999999953e-01,2.936000000000000276e-01,3.831999999999999851e-01
7.000000000000000000e+00,4.413000000000000256e-01,4.373000000000000220e-01,3.054999999999999938e-01,3.089999999999999969e-01,3.003000000000000114e-01,4.008999999999999786e-01,4.077999999999999958e-01,3.622000000000000219e-01,4.565000000000000169e-01,3.573000000000000065e-01
8.000000000000000000e+00,4.621999999999999997e-01,4.667000000000000037e-01,4.556999999999999940e-01,4.677000000000000046e-01,4.169999999999999818e-01,3.897999999999999798e-01,3.769000000000000128e-01,4.323000000000000176e-01,4.809999999999999831e-01,4.258000000000000118e-01
9.000000000000000000e+00,5.305999999999999606e-01,4.017999999999999905e-01,4.541999999999999926e-01,4.910999999999999810e-01,4.607999999999999874e-01,5.321000000000000174e-01,4.882000000000000228e-01,5.187000000000000499e-01,4.496999999999999886e-01,5.663000000000000256e-01
